time,fcu_reaPFan_y,fcu_reaPHea_y,fcu_reaPCoo_y
29790900,3.84E-132,7.33E-66,0
29790930,5.96E-133,1.62E-66,0
29790960,5.04E-134,0,3.07E-68
29790990,1.46E-134,1.43E-67,0
29791020,5.61E-136,0,2.00E-68
29791050,3.33E-136,0,2.44E-68
29791080,4.66E-138,1.31E-68,0
29791110,7.11E-138,2.05E-68,0
29791140,1.83E-140,0,3.78E-70
29791170,1.43E-139,0,1.24E-69
29791200,2.09E-143,0,1.72E-71
29791230,2.73E-141,7.41E-70,0
29791260,1.48E-143,6.08E-71,0
29791290,4.91E-143,0,3.66E-71
29791320,9.33E-145,0,5.51E-72
29791350,8.34E-145,1.88E-71,0
29791380,3.62E-146,4.23E-72,0
29791410,1.32E-146,0,8.22E-73
29791440,1.12E-147,0,2.55E-73
29791470,1.93E-148,3.75E-73,0
29791500,3.02E-149,1.57E-73,0
29791530,2.53E-150,0,1.44E-74
29791560,7.41E-151,0,8.20E-75
29791590,2.83E-152,5.60E-75,0
29791620,1.68E-152,4.53E-75,0
29791650,2.36E-154,0,1.68E-76
29791680,3.59E-154,0,2.16E-76
29791710,9.49E-157,3.86E-77,0
29791740,7.22E-156,1.11E-76,0
29791770,8.56E-160,1.25E-78,0
29791800,1.38E-157,0,4.93E-78
29791830,7.15E-160,0,3.68E-79
29791860,2.48E-159,2.36E-78,0
29791890,4.56E-161,3.31E-79,0
29791920,4.23E-161,0,9.86E-80
29791950,1.78E-162,0,2.08E-80
29791980,6.73E-163,4.40E-80,0
29792010,5.52E-164,1.30E-80,0
29792040,9.91E-165,0,1.69E-81
29792070,1.49E-165,0,6.75E-82
29792100,1.31E-166,6.85E-82,0
29792130,3.67E-167,3.72E-82,0
29792160,1.49E-168,0,2.30E-83
29792190,8.37E-169,0,1.77E-83
29792220,1.29E-170,7.49E-84,0
29792250,1.79E-170,9.02E-84,0
29792280,5.87E-173,0,1.58E-85
29792310,3.62E-172,0,4.02E-85
29792340,8.21E-177,0,1.96E-87
29792370,6.94E-174,1.93E-85,0
29792400,2.96E-176,1.29E-86,0
29792430,1.26E-175,0,8.14E-87
29792460,2.06E-177,0,1.06E-87
29792490,2.16E-177,3.70E-87,0
29792520,8.28E-179,7.37E-88,0
29792550,3.48E-179,0,1.46E-88
29792580,2.62E-180,0,4.08E-89
29792610,5.20E-181,6.16E-89,0
29792640,7.18E-182,2.33E-89,0
29792670,7.04E-183,0,2.23E-90
29792700,1.78E-183,0,1.14E-90
29792730,8.28E-185,8.32E-91,0
29792760,4.10E-185,5.95E-91,0
29792790,7.70E-187,0,2.48E-92
29792820,8.86E-187,0,2.71E-92
29792850,4.26E-189,6.35E-93,0
29792880,1.81E-188,1.33E-92,0
29792910,9.73E-193,0,2.97E-95
29792940,3.51E-190,0,5.71E-94
29792970,9.69E-193,0,3.05E-95
29793000,6.45E-192,2.66E-94,0
29793030,8.32E-194,3.06E-95,0
29793060,1.12E-193,0,1.08E-95
29793090,3.61E-195,0,1.96E-96
29793120,1.84E-195,4.74E-96,0
29793150,1.19E-196,1.22E-96,0
29793180,2.82E-197,0,1.80E-97
29793210,3.34E-198,0,6.29E-98
29793240,3.94E-199,7.30E-98,0
29793270,8.48E-200,3.42E-98,0
29793300,4.88E-201,0,2.50E-99
29793330,1.99E-201,0,1.61E-99
29793360,4.97E-203,8.60E-100,0
29793390,4.36E-203,8.15E-100,0
29793420,3.45E-205,0,2.20E-101
29793450,9.06E-205,0,3.60E-101
29793480,6.36E-208,3.22E-102,0
29793510,1.79E-206,1.72E-101,0
29793540,1.94E-209,5.74E-103,0
29793570,3.35E-208,0,7.24E-103
29793600,2.86E-210,0,6.76E-104
29793630,5.96E-210,3.29E-103,0
29793660,1.44E-211,5.16E-104,0
29793690,1.00E-211,0,1.31E-104
29793720,5.08E-213,0,2.97E-105
29793750,1.59E-213,5.59E-105,0
29793780,1.50E-214,1.74E-105,0
29793810,2.32E-215,0,2.07E-106
29793840,3.94E-216,0,8.60E-107
29793870,3.05E-217,8.06E-107,0
29793900,9.50E-218,4.54E-107,0
29793930,3.44E-219,0,2.62E-108
29793960,2.14E-219,0,2.08E-108
29793990,2.97E-221,8.25E-109,0
29794020,4.56E-221,1.03E-108,0
29794050,1.32E-223,0,1.68E-110
29794080,9.22E-223,0,4.48E-110
29794110,3.12E-227,0,2.63E-112
29794140,1.77E-224,2.11E-110,0
29794170,7.30E-227,1.36E-111,0
29794200,3.25E-226,0,8.71E-112
29794230,5.01E-228,0,1.09E-112
29794260,5.66E-228,3.89E-112,0
29794290,2.02E-229,7.43E-113,0
29794320,9.29E-230,0,1.52E-113
29794350,6.45E-231,0,4.04E-114
29794380,1.43E-231,6.39E-114,0
29794410,1.79E-232,2.28E-114,0
29794440,2.01E-233,0,2.31E-115
29794470,4.50E-234,0,1.10E-115
29794500,2.51E-235,8.75E-116,0
29794530,1.05E-235,5.71E-116,0
29794560,2.60E-237,0,2.71E-117
29794590,2.32E-237,0,2.58E-117
29794620,1.87E-239,7.77E-118,0
29794650,4.85E-239,1.26E-117,0
29794680,4.01E-242,0,1.10E-119
29794710,9.65E-241,0,5.42E-119
29794740,8.30E-244,0,1.60E-120
29794770,1.83E-242,2.52E-119,0
29794800,1.40E-244,2.22E-120,0
29794830,3.31E-244,0,1.03E-120
29794860,7.28E-246,0,1.54E-121
29794890,5.68E-246,4.57E-121,0
29794920,2.64E-247,9.91E-122,0
29794950,9.17E-248,0,1.77E-122
29794980,7.94E-249,0,5.23E-123
29795010,1.38E-249,7.32E-123,0
29795040,2.13E-250,2.89E-123,0
29795070,1.89E-251,0,2.60E-124
29795100,5.23E-252,0,1.38E-124
29795130,2.27E-253,9.62E-125,0
29795160,1.20E-253,7.05E-125,0
29795190,2.17E-255,0,2.86E-126
29795220,2.62E-255,0,3.16E-126
29795250,1.28E-257,7.40E-127,0
29795280,5.42E-257,1.53E-126,0
29795310,5.91E-261,0,4.84E-129
29795340,1.07E-258,0,6.54E-128
29795370,2.37E-261,0,3.10E-129
29795400,2.01E-260,3.03E-128,0
29795430,2.24E-262,3.21E-129,0
29795460,3.61E-262,0,1.23E-129
29795490,1.01E-263,0,2.08E-130
29795520,6.13E-264,5.41E-130,0
29795550,3.46E-265,1.29E-130,0
29795580,9.80E-266,0,2.08E-131
29795610,1.01E-266,0,6.69E-132
29795640,1.45E-267,8.51E-132,0
29795670,2.64E-268,3.65E-132,0
29795700,1.94E-269,0,2.98E-133
29795730,6.41E-270,0,1.73E-133
29795760,2.22E-271,1.08E-133,0
29795790,1.46E-271,8.78E-134,0
29795820,1.95E-273,0,3.06E-135
29795850,3.15E-273,0,3.91E-135
29795880,8.75E-276,6.90E-136,0
29795910,6.48E-275,1.89E-135,0
29795940,2.39E-279,1.15E-137,0
29795970,1.27E-276,0,8.01E-137
29796000,5.17E-279,0,5.14E-138
29796030,2.37E-278,3.69E-137,0
29796060,3.61E-280,4.57E-138,0
29796090,4.22E-280,0,1.49E-138
29796120,1.49E-281,0,2.81E-139
29796150,7.10E-282,6.51E-139,0
29796180,4.84E-283,1.71E-139,0
29796210,1.12E-283,0,2.47E-140
29796240,1.37E-284,0,8.71E-141
29796270,1.62E-285,1.00E-140,0
29796300,3.53E-286,4.71E-141,0
29796330,2.08E-287,0,3.44E-142
29796360,8.46E-288,0,2.21E-142
29796390,2.24E-289,1.20E-142,0
29796420,1.91E-289,1.11E-142,0
29796450,1.69E-291,0,3.16E-144
29796480,4.08E-291,0,4.93E-144
29796510,4.31E-294,5.37E-145,0
29796540,8.30E-293,2.37E-144,0
29796570,5.68E-296,6.22E-146,0
29796600,1.61E-294,0,9.98E-146
29796630,1.16E-296,0,8.50E-147
29796660,2.97E-296,4.56E-146,0
29796690,6.36E-298,6.70E-147,0
29796720,5.20E-298,0,1.83E-147
29796750,2.39E-299,0,3.93E-148
29796780,8.57E-300,7.89E-148,0
29796810,7.40E-301,2.33E-148,0
29796840,1.31E-301,0,2.95E-149
29796870,2.03E-302,0,1.17E-149
29796900,1.82E-303,1.17E-149,0
29796930,5.10E-304,6.22E-150,0
29796960,2.20E-305,0,3.89E-151
29796990,1.20E-305,0,2.88E-151
29797020,2.09E-307,1.28E-151,0
29797050,2.65E-307,1.44E-151,0
29797080,0.00E+00,0,2.88E-153
29797110,0.00E+00,0,6.33E-153
29797140,1.6212600646e-313,1.14E-154,0
29797170,1.11452122004114e-310,3.01E-153,0
29797200,3.22166838266e-313,1.62E-154,0
29797230,2.11982486521e-312,0,1.25E-154
29797260,2.766683446e-314,0,1.44E-155
29797290,3.82595269e-314,5.66E-155,0
29797320,1.23042916e-315,1.02E-155,0
29797350,6.51470825e-316,0,2.24E-156
29797380,4.182748e-317,0,5.69E-157
29797410,1.0357563e-317,9.47E-157,0
29797440,1.21981e-318,3.26E-157,0
29797470,1.5099e-319,0,3.46E-158
29797500,3.2075e-320,0,1.60E-158
29797530,1.956e-321,1.32E-158,0
29797560,7.76e-322,8.38E-159,0
29797590,2e-323,0,4.13E-160
29797620,2e-323,0,3.83E-160
29797650,0,1.20E-160,0
29797680,0,1.89E-160,0
29797710,0,0,1.70E-162
29797740,0,0,8.16E-162
29797770,0,0,2.50E-163
29797800,0,3.82E-162,0
29797830,0,3.49E-163,0
29797860,0,0,1.57E-163
29797890,0,0,2.44E-164
29797920,0,6.95E-164,0
29797950,0,1.58E-164,0
29797980,0,0,2.68E-165
29798010,0,0,8.36E-166
29798040,0,1.10E-165,0
29798070,0,4.63E-166,0
29798100,0,0,3.87E-167
29798130,0,0,2.21E-167
29798160,0,1.39E-167,0
29798190,0,1.13E-167,0
29798220,0,0,3.86E-169
29798250,0,0,5.08E-169
29798280,0,8.02E-170,0
29798310,0,2.46E-169,0
29798340,0,3.57E-171,0
29798370,0,0,1.04E-170
29798400,0,0,7.89E-172
29798430,0,4.79E-171,0
29798460,0,6.67E-172,0
29798490,0,0,1.92E-172
29798520,0,0,4.03E-173
29798550,0,8.30E-173,0
29798580,0,2.42E-173,0
29798610,0,0,3.10E-174
29798640,0,0,1.22E-174
29798670,0,1.22E-174,0
29798700,0,6.55E-175,0
29798730,0,0,4.01E-176
29798760,0,0,3.04E-176
29798790,0,1.28E-176,0
29798820,0,1.52E-176,0
29798850,0,0,2.65E-178
29798880,0,0,6.66E-178
29798910,0,0,3.33E-180
29798940,0,3.15E-178,0
29798970,0,2.10E-179,0
29799000,0,0,1.31E-179
29799030,0,0,1.70E-180
29799060,0,5.84E-180,0
29799090,0,1.17E-180,0
29799120,0,0,2.28E-181
29799150,0,0,6.39E-182
29799180,0,9.48E-182,0
29799210,0,3.62E-182,0
29799240,0,0,3.37E-183
29799270,0,0,1.75E-183
29799300,0,1.24E-183,0
29799330,0,9.07E-184,0
29799360,0,0,3.59E-185
29799390,0,0,4.09E-185
29799420,0,8.56E-186,0
29799450,0,1.99E-185,0
29799480,0,2.08E-188,0
29799510,0,0,8.50E-187
29799540,0,0,5.37E-188
29799570,0,3.92E-187,0
29799600,0,4.99E-188,0
29799630,0,0,1.58E-188
29799660,0,0,3.11E-189
29799690,0,6.84E-189,0
29799720,0,1.90E-189,0
29799750,0,0,2.56E-190
29799780,0,0,9.70E-191
29799810,0,1.01E-190,0
29799840,0,5.23E-191,0
29799870,0,0,3.34E-192
29799900,0,0,2.44E-192
29799930,0,1.07E-192,0
29799960,0,1.22E-192,0
29799990,0,0,2.29E-194
29800020,0,0,5.35E-194
29800050,0,0,8.99E-197
29800080,0,2.53E-194,0
29800110,0,1.63E-195,0
29800140,0,0,1.05E-195
29800170,0,0,1.35E-196
29800200,0,4.69E-196,0
29800230,0,9.34E-197,0
29800260,0,0,1.82E-197
29800290,0,0,5.12E-198
29800320,0,7.57E-198,0
29800350,0,2.90E-198,0
29800380,0,0,2.68E-199
29800410,0,0,1.41E-199
29800440,0,9.76E-200,0
29800470,0,7.27E-200,0
29800500,0,0,2.79E-201
29800530,0,0,3.27E-201
29800560,0,6.35E-202,0
29800590,0,1.59E-201,0
29800620,0,9.62E-204,0
29800650,0,0,6.75E-203
29800680,0,0,4.66E-204
29800710,0,3.10E-203,0
29800740,0,4.15E-204,0
29800770,0,0,1.24E-204
29800800,0,0,2.55E-205
29800830,0,5.34E-205,0
29800860,0,1.54E-205,0
29800890,0,0,1.98E-206
29800920,0,0,7.83E-207
29800950,0,7.75E-207,0
29800980,0,4.19E-207,0
29801010,0,0,2.51E-208
29801040,0,0,1.94E-208
29801070,0,7.78E-209,0
29801100,0,9.69E-209,0
29801130,0,0,1.48E-210
29801160,0,0,4.22E-210
29801190,0,0,5.68E-212
29801220,0,1.99E-210,0
29801250,0,1.52E-211,0
29801280,0,0,8.17E-212
29801310,0,0,1.16E-212
29801340,0,3.62E-212,0
29801370,0,7.79E-213,0
29801400,0,0,1.39E-213
29801430,0,0,4.20E-214
29801460,0,5.70E-214,0
29801490,0,2.35E-214,0
29801520,0,0,1.98E-215
29801550,0,0,1.12E-215
29801580,0,7.00E-216,0
29801610,0,5.76E-216,0
29801640,0,0,1.89E-217
29801670,0,0,2.57E-217
29801700,0,3.50E-218,0
29801730,0,1.24E-217,0
29801760,0,2.88E-219,0
29801790,0,0,5.21E-219
29801820,0,0,4.53E-220
29801850,0,2.37E-219,0
29801880,0,3.64E-220,0
29801910,0,0,9.39E-221
29801940,0,0,2.15E-221
29801970,0,3.99E-221,0
29802000,0,1.27E-221,0
29802030,0,0,1.45E-222
29802060,0,0,6.32E-223
29802090,0,5.54E-223,0
29802120,0,3.34E-223,0
29802150,0,0,1.72E-224
29802180,0,0,1.53E-224
29802210,0,4.91E-225,0
29802240,0,7.54E-225,0
29802270,0,0,6.51E-227
29802300,0,0,3.25E-226
29802330,0,0,1.14E-227
29802360,0,1.51E-226,0
29802390,0,1.50E-227,0
29802420,0,0,6.14E-228
29802450,0,0,1.03E-228
29802480,0,2.68E-228,0
29802510,0,6.56E-229,0
29802540,0,0,1.02E-229
29802570,0,0,3.43E-230
29802600,0,4.07E-230,0
29802630,0,1.88E-230,0
29802660,0,0,1.37E-231
29802690,0,0,8.87E-232
29802720,0,4.60E-232,0
29802750,0,4.48E-232,0
29802780,0,0,1.10E-233
29802810,0,0,1.98E-233
29802840,0,9.99E-235,0
29802870,0,9.40E-234,0
29802900,0,4.57E-235,0
29802930,0,0,3.91E-235
29802960,0,0,4.43E-236
29802990,0,1.75E-235,0
29803020,0,3.21E-236,0
29803050,0,0,6.83E-237
29803080,0,0,1.80E-237
29803110,0,2.84E-237,0
29803140,0,1.03E-237,0
29803170,0,0,1.01E-238
29803200,0,0,5.02E-239
29803230,0,3.71E-239,0
29803260,0,2.61E-239,0
29803290,0,0,1.08E-240
29803320,0,0,1.18E-240
29803350,0,2.59E-241,0
29803380,0,5.72E-241,0
29803410,0,0,4.62E-245
29803440,0,0,2.43E-242
29803470,0,0,1.54E-243
29803500,0,1.11E-242,0
29803530,0,1.44E-243,0
29803560,0,0,4.46E-244
29803590,0,0,8.96E-245
29803620,0,1.91E-244,0
29803650,0,5.45E-245,0
29803680,0,0,7.08E-246
29803710,0,0,2.77E-246
29803740,0,2.75E-246,0
29803770,0,1.48E-246,0
29803800,0,0,8.86E-248
29803830,0,0,6.86E-248
29803860,0,2.72E-248,0
29803890,0,3.41E-248,0
29803920,0,0,5.03E-250
29803950,0,0,1.48E-249
29803980,0,0,2.32E-251
29804010,0,6.93E-250,0
29804040,0,5.52E-251,0
29804070,0,0,2.84E-251
29804100,0,0,4.16E-252
29804130,0,1.25E-251,0
29804160,0,2.76E-252,0
29804190,0,0,4.78E-253
29804220,0,0,1.48E-253
29804250,0,1.94E-253,0
29804280,0,8.21E-254,0
29804310,0,0,6.66E-255
29804340,0,0,3.91E-255
29804370,0,2.31E-255,0
29804400,0,1.99E-255,0
29804430,0,0,5.98E-257
29804460,0,0,8.83E-257
29804490,0,9.37E-258,0
29804520,0,4.23E-257,0
29804550,0,1.38E-258,0
29804580,0,0,1.77E-258
29804610,0,0,1.71E-259
29804640,0,7.97E-259,0
29804670,0,1.32E-259,0
29804700,0,0,3.13E-260
29804730,0,0,7.60E-261
29804760,0,1.31E-260,0
29804790,0,4.42E-261,0
29804820,0,0,4.72E-262
29804850,0,0,2.18E-262
29804880,0,1.76E-262,0
29804910,0,1.14E-262,0
29804940,0,0,5.29E-264
29804970,0,0,5.18E-264
29805000,0,1.39E-264,0
29805030,0,2.53E-264,0
29805060,0,0,1.05E-266
29805090,0,0,1.08E-265
29805120,0,0,5.43E-267
29805150,0,4.97E-266,0
29805180,0,5.74E-267,0
29805210,0,0,2.00E-267
29805240,0,0,3.72E-268
29805270,0,8.63E-268,0
29805300,0,2.30E-268,0
29805330,0,0,3.22E-269
29805360,0,0,1.18E-269
29805390,0,1.26E-269,0
29805420,0,6.39E-270,0
29805450,0,0,4.14E-271
29805480,0,0,2.98E-271
29805510,0,1.31E-271,0
29805540,0,1.49E-271,0
29805570,0,0,2.72E-273
29805600,0,0,6.48E-273
29805630,0,0,3.07E-275
29805660,0,3.05E-273,0
29805690,0,2.10E-274,0
29805720,0,0,1.25E-274
29805750,0,0,1.69E-275
29805780,0,5.54E-275,0
29805810,0,1.15E-275,0
29805840,0,0,2.13E-276
29805870,0,0,6.25E-277
29805900,0,8.69E-277,0
29805930,0,3.50E-277,0
29805960,0,0,3.01E-278
29805990,0,0,1.68E-278
29806020,0,1.06E-278,0
29806050,0,8.58E-279,0
29806080,0,0,2.85E-280
29806110,0,0,3.82E-280
29806140,0,5.24E-281,0
29806170,0,1.83E-280,0
29806200,0,4.36E-282,0
29806230,0,0,7.69E-282
29806260,0,0,6.78E-283
29806290,0,3.48E-282,0
29806320,0,5.42E-283,0
29806350,0,0,1.37E-283
29806380,0,0,3.18E-284
29806410,0,5.78E-284,0
29806440,0,1.87E-284,0
29806470,0,0,2.09E-285
29806500,0,0,9.26E-286
29806530,0,7.86E-286,0
29806560,0,4.86E-286,0
29806590,0,0,2.40E-287
29806620,0,0,2.22E-287
29806650,0,6.55E-288,0
29806680,0,1.09E-287,0
29806710,0,0,6.87E-290
29806740,0,0,4.64E-289
29806770,0,0,2.01E-290
29806800,0,2.14E-289,0
29806830,0,2.32E-290,0
29806860,0,0,8.64E-291
29806890,0,0,1.54E-291
29806920,0,3.74E-291,0
29806950,0,9.64E-292,0
29806980,0,0,1.40E-292
29807010,0,0,4.98E-293
29807040,0,5.52E-293,0
29807070,0,2.70E-293,0
29807100,0,0,1.82E-294
29807130,0,0,1.26E-294
29807160,0,5.87E-295,0
29807190,0,6.32E-295,0
29807220,0,0,1.27E-296
29807250,0,0,2.76E-296
29807280,0,8.16E-299,0
29807310,0,1.30E-296,0
29807340,0,8.22E-298,0
29807370,0,0,5.34E-298
29807400,0,0,6.91E-299
29807430,0,2.37E-298,0
29807460,0,4.78E-299,0
29807490,0,0,9.11E-300
29807520,0,0,2.61E-300
29807550,0,3.73E-300,0
29807580,0,1.47E-300,0
29807610,0,0,1.30E-301
29807640,0,0,7.05E-302
29807670,0,4.60E-302,0
29807700,0,3.61E-302,0
29807730,0,0,1.25E-303
29807760,0,0,1.61E-303
29807790,0,2.45E-304,0
29807820,0,7.74E-304,0
29807850,0,1.51E-305,0
29807880,0,0,3.25E-305
29807910,0,0,2.73E-306
29807940,0,1.47E-305,0
29807970,0,2.23E-306,0
29808000,0,0,5.80E-307
29808030,0,0,0.00E+00
29808060,0,3.94E-308,0
29808090,0,0,0.00E+00
29808120,0,0,0.00E+00
29808150,0,0,3.80515762373e-311
29808180,0,6.37119269467734e-310,0
29808210,0,1.45147199191966e-310,0
29808240,0,0,9.4013588137e-313
29808270,0,0,2.57072584647e-312
29808300,0,0,5.06702883926e-313
29808330,0,9.925845693e-314,0
29808360,0,1.13333262017e-313,0
29808390,0,1.9194999836e-314,0
29808420,0,0,5.9845036e-316
29808450,0,0,4.42789863e-316
29808480,0,0,6.354896e-317
29808510,0,3.4271797e-317,0
29808540,0,1.891041e-317,0
29808570,0,2.22521e-318,0
29808600,0,0,1.67197e-319
29808630,0,0,7.4446e-320
29808660,0,0,9.323e-321
29808690,0,3.113e-320,0
29808720,0,3.119e-320,0
29808750,0,0,9.37e-321
29808780,0,3.1304e-320,0
29808810,0,6.2727e-320,0
29808840,0,0,0
29808870,0,0,9.44e-321
29808900,0,3.153e-320,0
29808930,0,6.318e-320,0
29808960,0,0,0
29808990,0,0,9.51e-321
29809020,0,3.1763e-320,0
29809050,0,6.364e-320,0
29809080,0,0,0
29809110,0,0,9.58e-321
29809140,0,3.1996e-320,0
29809170,0,6.41e-320,0
29809200,0,0,0
29809230,0,0,9.65e-321
29809260,0,3.2223e-320,0
29809290,0,6.4564e-320,0
29809320,0,0,0
29809350,0,0,9.72e-321
29809380,0,3.2455e-320,0
29809410,0,6.503e-320,0
29809440,0,0,0
29809470,0,0,9.787e-321
29809500,0,3.269e-320,0
29809530,0,6.55e-320,0
29809560,0,0,0
29809590,0,0,9.86e-321
29809620,0,3.292e-320,0
29809650,0,6.5963e-320,0
29809680,0,0,0
29809710,0,0,9.93e-321
29809740,0,3.3157e-320,0
29809770,0,6.6437e-320,0
29809800,0,0,0
29809830,0,0,1e-320
29809860,0,3.3394e-320,0
29809890,0,6.6906e-320,0
29809920,0,0,0
29809950,0,0,1.0074e-320
29809980,0,3.3636e-320,0
29810010,0,6.7386e-320,0
29810040,0,0,0
29810070,0,0,1.0143e-320
29810100,0,3.3873e-320,0
29810130,0,6.7865e-320,0
29810160,0,0,0
29810190,0,0,1.0217e-320
29810220,0,3.411e-320,0
29810250,0,6.834e-320,0
29810280,0,0,0
29810310,0,0,1.0286e-320
29810340,0,3.4347e-320,0
29810370,0,6.8823e-320,0
29810400,0,0,0
29810430,0,0,1.036e-320
29810460,0,3.459e-320,0
29810490,0,6.9308e-320,0
29810520,0,0,0
29810550,0,0,1.043e-320
29810580,0,3.483e-320,0
29810610,0,6.979e-320,0
29810640,0,0,0
29810670,0,0,1.0504e-320
29810700,0,3.508e-320,0
29810730,0,7.0276e-320,0
29810760,0,0,0
29810790,0,0,1.058e-320
29810820,0,3.532e-320,0
29810850,0,7.076e-320,0
29810880,0,0,0
29810910,0,0,1.065e-320
29810940,0,3.5563e-320,0
29810970,0,7.125e-320,0
29811000,0,0,0
29811030,0,0,1.0726e-320
29811060,0,3.581e-320,0
29811090,0,7.174e-320,0
29811120,0,0,0
29811150,0,0,1.0795e-320
29811180,0,3.6057e-320,0
29811210,0,7.2227e-320,0
29811240,0,0,0
29811270,0,0,1.087e-320
29811300,0,3.63e-320,0
29811330,0,7.272e-320,0
29811360,0,0,0
29811390,0,0,1.0944e-320
29811420,0,3.6546e-320,0
29811450,0,7.321e-320,0
29811480,0,0,0
29811510,0,0,1.102e-320
29811540,0,3.6793e-320,0
29811570,0,7.37e-320,0
29811600,0,0,0
29811630,0,0,1.109e-320
29811660,0,3.7035e-320,0
29811690,0,7.4194e-320,0
29811720,0,0,0
29811750,0,0,1.1166e-320
29811780,0,3.728e-320,0
29811810,0,7.4683e-320,0
29811840,0,0,0
29811870,0,0,1.124e-320
29811900,0,3.753e-320,0
29811930,0,7.5177e-320,0
29811960,0,0,0
29811990,0,0,1.1314e-320
29812020,0,3.7766e-320,0
29812050,0,7.566e-320,0
29812080,0,0,0
29812110,0,0,1.139e-320
29812140,0,3.8013e-320,0
29812170,0,7.6155e-320,0
29812200,0,0,0
29812230,0,0,1.146e-320
29812260,0,3.826e-320,0
29812290,0,7.6644e-320,0
29812320,0,0,0
29812350,0,0,1.153e-320
29812380,0,3.8507e-320,0
29812410,0,7.7134e-320,0
29812440,0,0,0
29812470,0,0,1.1606e-320
29812500,0,3.875e-320,0
29812530,0,7.763e-320,0
29812560,0,0,0
29812590,0,0,1.168e-320
29812620,0,3.8997e-320,0
29812650,0,7.812e-320,0
29812680,0,0,0
29812710,0,0,1.1754e-320
29812740,0,3.9244e-320,0
29812770,0,7.861e-320,0
29812800,0,0,0
29812830,0,0,1.183e-320
29812860,0,3.949e-320,0
29812890,0,7.9105e-320,0
29812920,0,0,0
29812950,0,0,1.19e-320
29812980,0,3.9733e-320,0
29813010,0,7.9594e-320,0
29813040,0,0,0
29813070,0,0,1.1976e-320
29813100,0,3.998e-320,0
29813130,0,8.009e-320,0
29813160,0,0,0
29813190,0,0,1.205e-320
29813220,0,4.0227e-320,0
29813250,0,8.058e-320,0
29813280,0,0,0
29813310,0,0,1.2124e-320
29813340,0,4.0474e-320,0
29813370,0,8.107e-320,0
29813400,0,0,0
29813430,0,0,1.22e-320
29813460,0,4.072e-320,0
29813490,0,8.1565e-320,0
29813520,0,0,0
29813550,0,0,1.2273e-320
29813580,0,4.097e-320,0
29813610,0,8.206e-320,0
29813640,0,0,0
29813670,0,0,1.2347e-320
29813700,0,4.1215e-320,0
29813730,0,8.2553e-320,0
29813760,0,0,0
29813790,0,0,1.242e-320
29813820,0,4.1457e-320,0
29813850,0,8.3043e-320,0
29813880,0,0,0
29813910,0,0,1.2495e-320
29813940,0,4.1704e-320,0
29813970,0,8.3537e-320,0
29814000,0,0,0
29814030,0,0,1.257e-320
29814060,0,4.195e-320,0
29814090,0,8.403e-320,0
29814120,0,0,0
29814150,0,0,1.2643e-320
29814180,0,4.22e-320,0
29814210,0,8.4525e-320,0
29814240,0,0,0
29814270,0,0,1.2717e-320
29814300,0,4.2445e-320,0
29814330,0,8.502e-320,0
29814360,0,0,0
29814390,0,0,1.279e-320
29814420,0,4.269e-320,0
29814450,0,8.5513e-320,0
29814480,0,0,0
29814510,0,0,1.2865e-320
29814540,0,4.294e-320,0
29814570,0,8.6e-320,0
29814600,0,0,0
29814630,0,0,1.294e-320
29814660,0,4.3186e-320,0
29814690,0,8.6496e-320,0
29814720,0,0,0
29814750,0,0,1.3014e-320
29814780,0,4.3433e-320,0
29814810,0,8.699e-320,0
29814840,0,0,0
29814870,0,0,1.309e-320
29814900,0,4.368e-320,0
29814930,0,8.7484e-320,0
29814960,0,0,0
29814990,0,0,1.3157e-320
29815020,0,4.3927e-320,0
29815050,0,8.798e-320,0
29815080,0,0,0
29815110,0,0,1.323e-320
29815140,0,4.4174e-320,0
29815170,0,8.847e-320,0
29815200,0,0,0
29815230,0,0,1.3305e-320
29815260,0,4.4417e-320,0
29815290,0,8.896e-320,0
29815320,0,0,0
29815350,0,0,1.338e-320
29815380,0,4.4664e-320,0
29815410,0,8.9456e-320,0
29815440,0,0,0
29815470,0,0,1.3453e-320
29815500,0,4.491e-320,0
29815530,0,8.995e-320,0
29815560,0,0,0
29815590,0,0,1.3528e-320
29815620,0,4.516e-320,0
29815650,0,9.0444e-320,0
29815680,0,0,0
29815710,0,0,1.36e-320
29815740,0,4.541e-320,0
29815770,0,9.0943e-320,0
29815800,0,0,0
29815830,0,0,1.368e-320
29815860,0,4.5657e-320,0
29815890,0,9.144e-320,0
29815920,0,0,0
29815950,0,0,1.3755e-320
29815980,0,4.5904e-320,0
29816010,0,9.194e-320,0
29816040,0,0,0
29816070,0,0,1.383e-320
29816100,0,4.6156e-320,0
29816130,0,9.244e-320,0
29816160,0,0,0
29816190,0,0,1.3903e-320
29816220,0,4.641e-320,0
29816250,0,9.2944e-320,0
29816280,0,0,0
29816310,0,0,1.3977e-320
29816340,0,4.666e-320,0
29816370,0,9.345e-320,0
29816400,0,0,0
29816430,0,0,1.4056e-320
29816460,0,4.6916e-320,0
29816490,0,9.3956e-320,0
29816520,0,0,0
29816550,0,0,1.413e-320
29816580,0,4.717e-320,0
29816610,0,9.446e-320,0
29816640,0,0,0
29816670,0,0,1.421e-320
29816700,0,4.742e-320,0
29816730,0,9.497e-320,0
29816760,0,0,0
29816790,0,0,1.4283e-320
29816820,0,4.7677e-320,0
29816850,0,9.5483e-320,0
29816880,0,0,0
