time,reaQHea_y
1557930,36.577608827646124
1557960,36.57239926508636
1557990,36.56719228463215
1558020,36.56198788521273
1558050,36.55678606629273
1558080,36.55158682626604
1558110,36.5463901640619
1558140,36.54119607860957
1558170,36.536004568302936
1558200,36.53081563260661
1558230,36.525629270449855
1558260,36.520445479691176
1558290,39.482588630162994
1558320,76.32702865866447
1558350,133.8939832058647
1558380,214.41979892238683
1558410,320.19405050289464
1558440,453.55158516698447
1558470,616.8646652520564
1558500,812.5305215458983
1558530,1042.9541091565775
1558560,1310.5326980622801
1558590,1617.6356094943915
1558620,1966.578071773562
1558650,2359.586888814295
1558680,2798.754862506283
1558710,3285.9791060443504
1558740,3822.879186609587
1558770,4410.706469919084
1558800,5050.22374522966
1558830,5741.451949920208
1558860,6483.453422114116
1558890,7274.49165501275
1558920,8111.420736776459
1558950,8989.480622959645
1558980,9902.246846868042
1559010,10841.409022207654
1559040,11796.776282232537
1559070,12756.644425107286
1559100,13707.488248351689
1559130,14633.921377717948
1559160,15520.31502417259
1559190,16350.800392602076
1559220,17109.83660613281
1559250,17782.844065180965
1559280,18356.751730697586
1559310,18820.61564402113
1559340,19165.855024907898
1559370,19386.609543379564
1559400,19479.817852431555
1559430,19445.17795728877
1559460,19285.05581908539
1559490,19004.330197959862
1559520,18610.144804140557
1559550,18111.58295175172
1559580,17519.307771479547
1559610,16845.197604346693
1559640,16101.966671020571
1559670,15302.815285709805
1559700,14461.070137313636
1559730,13589.594686066614
1559760,12702.13300479645
1559790,11809.678242559623
1559820,10923.010070481769
1559850,10051.619687412292
1559880,9204.075815349937
1559910,8387.852794434793
1559940,7609.011151208603
1559970,6872.262087778915
1560000,6181.065054667474
1560030,5537.709759802485
1560060,4943.433338752496
1560090,4398.541658426744
1560120,3902.530750194508
1560150,3454.2098846416284
1560180,3051.825904070484
1560210,2693.185133524089
1560240,2375.7689820115456
1560270,2096.840747776781
1560300,1853.5424187044036
1560330,1642.9809715748247
1560360,1462.304061225523
1560390,1308.7652911139983
1560420,1179.7795059289228
1560450,1072.9687331679033
1560480,986.1996387691272
1560510,917.6132350761671
1560540,865.647695327298
1560570,829.05504873135
1560600,806.9121553794021
1560630,798.8878078359351
1560660,804.2065263484279
1560690,823.1973662651359
1560720,856.2633179170435
1560750,904.1223473133003
1560780,967.7957251108984
1560810,1048.5903025984028
1560840,1148.0773116120447
1560870,1268.0677390021208
1560900,1410.583524783791
1560930,1577.8225726159224
1560960,1772.1181325517211
1560990,1995.892742463163
1561020,2251.60648540148
1561050,2541.699227237663
1561080,2868.5266943413917
1561110,3234.2905233776773
1561140,3640.9626598633013
1561170,4090.2047220767995
1561200,4583.28322775009
1561230,5120.981930283803
1561260,5703.512917803734
1561290,6330.428582166287
1561320,7000.537061622914
1561350,7711.824201616225
1561380,8461.385585700993
1561410,9245.3726123762
1561440,10058.956853087286
1561470,10896.3170009113
1561500,11750.650660346426
1561530,12613.778622235233
1561560,13477.408218721414
1561590,14332.253921868081
1561620,15168.314457829232
1561650,15975.664808401847
1561680,16743.87442867233
1561710,17462.246967774186
1561740,18120.403640444812
1561770,18708.59027580189
1561800,19217.870942557933
1561830,19640.35945551775
1561860,19969.489634374764
1561890,20200.177654089563
1561920,20328.95933578637
1561950,20354.095563472732
1561980,20275.630465993025
1562010,20095.391945716572
1562040,19816.933361565123
1562070,19445.42088610833
1562100,18987.473224470563
1562130,18450.961415704696
1562160,17844.777581375958
1562190,17178.582627862306
1562220,16462.54508564152
1562250,15707.07559293885
1562280,14922.575294022365
1562310,14119.203635591608
1562340,13306.671050616804
1562370,12494.062368823928
1562400,11689.694943590406
1562430,10901.03077604607
1562460,10135.594835590487
1562490,9398.084481153188
1562520,8692.666081786194
1562550,8022.08897621305
1562580,7389.676823279921
1562610,6797.5065876721565
1562640,6246.403527537212
1562670,5736.797685361558
1562700,5268.58278101559
1562730,4841.097547318233
1562760,4453.236651786897
1562790,4103.56442805713
1562820,3790.415765201713
1562850,3511.97802995711
1562880,3266.3617425857506
1562910,3051.6622560738865
1562940,2866.013326866489
1562970,2707.632638713015
1563000,2574.85935631895
1563030,2466.1839984320604
1563060,2380.2710818977503
1563090,2315.9750641194137
1563120,2272.3501281783997
1563150,2248.654339995027
1563180,2244.348607957946
1563210,2259.090375567338
1563240,2292.7256520046612
1563270,2345.273680562181
1563300,2416.9130727479815
1563330,2508.239777679182
1563360,2619.0689937644224
1563390,2750.158919179964
1563420,2902.1338717601184
1563450,3075.605367245462
1563480,3271.1372463542093
1563510,3489.2439175504433
1563540,3730.3624882954737
1563570,3994.818554463816
1563600,4282.775064154772
1563630,4594.19970872857
1563660,4928.817390462065
1563690,5286.084894166327
1563720,5665.156146164369
1563750,6064.8541550834425
1563780,6483.645302364456
1563810,6919.62069257184
1563840,7370.484446612599
1563870,7833.5503737422305
1563900,8305.74755551974
1563930,8783.635742293203
1563960,9263.431170700844
1563990,9741.0425061262
1564020,10212.118472664532
1564050,10672.109190396472
1564080,11116.331318267119
1564110,11540.044765210734
1564140,11938.536473791004
1564170,12307.209263030358
1564200,12641.669491381397
1564230,12934.7045081768
1564260,13188.390662992762
1564290,13397.065363629417
1564320,13557.956860293227
1564350,13668.96045738421
1564380,13728.593133795686
1564410,13736.049267970022
1564440,13691.276218977117
1564470,13594.955166697022
1564500,13448.452469659047
1564530,13253.776542963706
1564560,13013.534605158662
1564590,12730.875732036588
1564620,12409.418093715276
1564650,12053.16527186384
1564680,11666.41695645235
1564710,11253.67754907078
1564740,10819.565140821343
1564770,10368.723180890105
1564800,9905.737168085338
1564830,9435.058482667033
1564860,8960.936706034356
1564890,8487.360384339365
1564920,8018.0101584348495
1564950,7556.230321930381
1564980,7105.00131928308
1565010,6666.924375793225
1565040,6244.216316464128
1565070,5838.713575551085
1565100,5451.898515518816
1565130,5085.060666510182
1565160,4738.840889230856
1565190,4413.747076756497
1565220,4109.891613837275
1565250,3827.243793601343
1565280,3565.5458514100806
1565310,3324.4079964649095
1565340,3103.3644723574043
1565370,2901.814594226662
1565400,2719.051013263397
1565430,2554.300568678754
1565460,2406.7576393883687
1565490,2275.6089996949295
1565520,2160.0533710914647
1565550,2059.3177936793923
1565580,1972.6715988560295
1565610,1899.4381523135462
1565640,1839.004405299833
1565670,1790.828324360853
1565700,1754.444313648782
1565730,1729.4666651627012
1565760,1715.5915424593431
1565790,1712.5972506996814
1565820,1720.3427283684318
1565850,1738.76492333658
1565880,1767.8748350974854
1565910,1807.7523308251473
1565940,1858.34259231396
1565970,1918.7411141266125
1566000,1987.8569098159626
1566030,2065.491432556497
1566060,2151.5323322002932
1566090,2246.1071270205557
1566120,2349.227249432787
1566150,2460.854935732258
1566180,2580.8691285920745
1566210,2709.1042183269374
1566240,2845.3470461532756
1566270,2989.3230093466236
1566300,3140.685359714568
1566330,3299.008770210387
1566360,3463.785099475294
1566390,3634.420205966163
1566420,3810.231739193646
1566450,3990.4481909763954
1566480,4174.209445212721
1566510,4360.568959794035
1566540,4548.512128169377
1566570,4737.857411028676
1566600,4928.201753817563
1566630,5118.660417588856
1566660,5308.049381009991
1566690,5495.115628593848
1566720,5678.571359544415
1566750,5857.107557605316
1566780,6029.402508682363
1566810,6194.133393951898
1566840,6349.991034195796
1566870,6495.69635414051
1566900,6630.016526300784
1566930,6750.3771870604505
1566960,6858.05658163098
1566990,6951.323752643598
1567020,7029.140060727691
1567050,7090.76042897639
1567080,7135.573823317539
1567110,7163.110771981403
1567140,7173.018739452036
1567170,7165.123166369963
1567200,7139.426564972365
1567230,7096.097060320081
1567260,7035.460194350371
1567290,6957.992890139088
1567320,6864.316282911369
1567350,6755.186068020835
1567380,6631.646115103544
1567410,6495.7422254660505
1567440,6349.697282510238
1567470,6194.9334864516995
1567500,6032.550608524265
1567530,5863.618162531006
1567560,5689.247248555965
1567590,5510.5632964470315
1567620,5328.673819343191
1567650,5144.654863338206
1567680,4959.54010893458
1567710,4774.312500049047
1567740,4589.897287087316
1567770,4407.156274162288
1567800,4226.884383377513
1567830,4049.8144213560004
1567860,3876.6699608206363
1567890,3707.955900196239
1567920,3544.1806041757886
1567950,3385.7367771039308
1567980,3232.9588769240795
1568010,3086.128228613093
1568040,2945.503945278474
1568070,2811.2781693680427
1568100,2683.576266722958
1568130,2562.4673624029797
1568160,2447.974012856583
1568190,2340.079035765188
1568220,2238.73076599421
1568250,2143.8477901220817
1568280,2055.323534447769
1568310,1973.0307219490653
1568340,1896.8256214839193
1568370,1826.5520234320502
1568400,1762.044903837093
1568430,1703.1336958529425
1568460,1649.6453103655576
1568490,1601.407042750492
1568520,1558.2485590838369
1568550,1520.003925020273
1568580,1486.513260708575
1568610,1457.6240697204396
1568640,1433.1922569290177
1568670,1413.0828540430957
1568700,1397.1720289568725
1568730,1385.5120897866886
1568760,1377.6617230001195
1568790,1373.6785811735472
1568820,1373.4867076292926
1568850,1377.0093490375739
1568880,1384.1744844850475
1568910,1394.916151592391
1568940,1409.1742321642078
1568970,1426.8933500282787
1569000,1448.0212838533494
1569030,1472.507325780179
1569060,1500.3007584514676
1569090,1531.3493806237036
1569120,1565.5980002427666
1569150,1602.9868842410206
1569180,1643.4501969566547
1569210,1686.9144613015724
1569240,1733.297065691919
1569270,1782.5048328174435
1569300,1834.4326664784605
1569330,1888.9622946294014
1569360,1945.9609690335665
1569390,2005.2802911417775
1569420,2066.756716538256
1569450,2130.209531164677
1569480,2195.4405473523284
1569510,2262.2338850562546
1569540,2330.355951606906
1569570,2399.555624753739
1569600,2469.5647932926972
1569630,2540.056581614822
1569660,2610.6660056019127
1569690,2681.004656810729
1569720,2750.6946458843104
1569750,2819.325601903552
1569780,2886.4693999837605
1569810,2951.686558332188
1569840,3014.530703984843
1569870,3074.5525429610702
1569900,3131.303824086263
1569930,3184.341419370707
1569960,3233.231526621649
1569990,3277.553957421173
1570020,3316.906455305562
1570050,3350.908982376367
1570080,3379.207908436061
1570110,3401.4800352608236
1570140,3417.436389605974
1570170,3426.8257202495356
1570200,3429.4376378663046
1570230,3425.1053418913784
1570260,3413.707908985208
1570290,3395.1720576963535
1570320,3369.4732361211054
1570350,3336.636383858584
1570380,3296.73611142183
1570410,3249.8960983764728
1570440,3196.2880629066162
1570470,3136.1301582250467
1570500,3069.6719257828154
1570530,2997.0100430774487
1570560,2918.9013998140654
1570590,2835.5419775715427
1570620,2747.3219407399947
1570650,2654.6671386528024
1570680,2558.0474079339438
1570710,2457.9501062502572
1570740,2354.8718040669683
1570770,2249.31728672627
1570800,2141.7976824432926
1570830,2032.8266112308631
1570860,1922.91577944841
1570890,1812.5709619408024
1570920,1702.288515898737
1570950,1592.5523002751224
1570980,1483.8309259856226
1571010,1376.5753438082338
1571040,1271.216799224531
1571070,1168.165170920677
1571100,1067.8076932763834
1571130,970.5080546388344
1571160,876.605570734113
1571190,786.4154457409313
1571220,700.2291503129169
1571250,618.3142758044872
1571280,540.915382325216
1571310,468.255004531778
1571340,400.5348726078472
1571370,337.9373259457344
1571400,280.6275953004592
1571430,1215053.4639431965
1571460,1220796.096771692
1571490,1223373.1488286438
1571520,1219736.4091862387
1571550,1207225.0632021273
1571580,1184411.261741969
1571610,1151365.2568692116
1571640,1109425.9766537074
1571670,1060764.2884470504
1571700,1007907.8367355153
1571730,953337.6559742829
1571760,899213.8115726836
1571790,847234.1318682656
1571820,798592.6509871925
1571850,754013.2297889774
1571880,713825.220759138
1571910,678053.719511097
1571940,646509.7262833606
1571970,618875.1456906003
1572000,594762.9523940057
1572030,573775.0192577881
1572060,555516.5098534542
1572090,539599.2514107396
1572120,525686.6884011707
1572150,513493.30541169894
1572180,502763.4364189887
1572210,493278.48508911446
1572240,484858.4518643863
1572270,477351.47968550125
1572300,470629.92123872595
1572330,464589.6377267766
1572360,459129.78938457667
1572390,454180.9371077302
1572420,449681.84343282407
1572450,445574.4012195925
1572480,441809.889219681
1572510,438346.2238763891
1572540,435147.28512135043
1572570,432182.13447888044
1572600,429423.96703274176
1572630,426849.3888750866
1572660,424437.9619677819
1572690,422171.8399329811
1572720,420035.43989058747
1572750,418015.1510013828
1572780,416099.07868314104
1572810,414276.8201357326
1572840,412539.2678149601
1572870,410878.43792933994
1572900,409287.3208727863
1572930,407759.75077316124
1572960,406290.2917790851
1572990,404874.1390266848
1573020,403507.03244326334
1573050,402185.1817253125
1573080,400905.20099976746
1573110,399664.05184308236
1573140,398458.9934662119
1573170,397287.53900739533
1573200,396147.4086056536
1573230,395037.07255254866
1573260,393953.32732518186
1573290,392894.90310067957
1573320,391860.2308066077
1573350,390847.70407289895
1573380,389855.728237302
1573410,388882.7209380579
1573440,387927.10120085
1573470,386987.26749605575
1573500,386061.5718406088
1573530,385148.2905953396
1573560,384245.59092382604
1573590,383351.49144103687
1573620,382463.81515004643
1573650,381580.1321123892
1573680,380697.6884691345
1573710,379813.3172722071
1573740,378923.32496419345
1573770,378023.3450407807
1573800,377108.147118944
1573830,376171.38481670554
1573860,375205.2587345395
1573890,374200.0025586437
1573920,373143.51084124844
1573950,372020.0619926799
1573980,370809.3294760575
1574010,369484.5209943424
1574040,368010.2442132638
1574070,366337.8202115514
1574100,364398.4833595365
1574130,362094.82561751385
1574160,359291.8820977824
1574190,355782.3610147739
1574220,351253.3244057231
1574250,345213.5887049553
1574280,336859.38674171816
1574310,324837.9848434779
1574340,306907.3537846816
1574370,277893.6576528404
1574400,223927.73851289274
1574430,127979.01149031421
1574460,41677.30357260738
1574490,1984.2344532295106
1574520,16.061675381287248
1574550,16.060085582170366
1574580,16.05850597067247
1574610,16.056926834050714
1574640,16.05534833934157
1574670,16.05377051277834
1574700,16.052193377382068
1574730,16.050616955638436
1574760,16.049041270568498
1574790,16.047466344122565
1574820,16.045892198250936
1574850,16.044318853833172
1574880,16.04274633067809
1574910,16.04117464912987
1574940,16.039603827391215
1574970,16.038033883664806
1575000,16.036464836688715
1575030,16.034896711625493
1575060,16.033329512222746
1575090,16.031763260430782
1575120,16.030197972310802
1575150,16.02863366178251
1575180,16.02707034330099
1575210,16.025508032392068
1575240,16.023946742975447
1575270,16.022386490576956
1575300,16.020827288580925
1575330,16.019269150907064
1575360,16.017712089333585
1575390,16.01615611724482
1575420,16.014601246418984
1575450,16.01304748916966
1575480,16.011494857275064
1575510,16.00994336197804
1575540,16.008393013986044
1575570,16.006843825077297
1575600,16.005295804888515
1575630,16.00374896412717
1575660,16.002203312429977
1575690,16.0006588605044
1575720,15.999115617451794
1575750,15.997573592908871
1575780,668.5500565471007
1575810,7773.287796517949
1575840,25917.45168372764
1575870,70647.2193194648
1575900,150343.82251605293
1575930,235301.45453605006
1575960,311918.35063352785
1575990,378767.0254857114
1576020,433554.2902624966
1576050,473914.1716646521
1576080,502305.4299455052
1576110,520698.20634604857
1576140,531301.3664463076
1576170,535295.953085532
1576200,533203.5692537751
1576230,525269.8526476433
1576260,511529.17001409736
1576290,491696.2684054528
1576320,464851.38193195616
1576350,430218.3311118525
1576380,387468.58111007744
1576410,336292.43700984423
1576440,280471.72644047334
1576470,223120.69540154404
1576500,170047.06175832864
1576530,124312.24914816345
1576560,86648.15733078643
1576590,57172.67724716527
1576620,35383.60303446477
1576650,20298.06122420251
1576680,10633.174128470271
1576710,4967.411163007354
1576740,1996.4096837923623
1576770,661.7108435181411
1576800,183.86141936234048
1576830,65.68686192999351
1576860,69.91035482905708
1576890,207.79555529673198
1576920,716.4577334387047
1576950,2043.0482030176208
1576980,4823.423709511797
1577010,9847.088692677142
1577040,18050.864325374285
1577070,30591.172352678077
1577100,48854.967868867316
1577130,73988.43906901106
1577160,105568.57241337118
1577190,141342.56145667165
1577220,179312.27858336293
1577250,218334.28412881214
1577280,257058.86047801396
1577310,293180.2624283218
1577340,324470.84145090514
1577370,349808.5127407443
1577400,368705.092409693
1577430,381113.23739193496
1577460,387174.0655173988
1577490,387035.7347688334
1577520,380935.84302652895
1577550,369231.61321958737
1577580,352378.2115269559
1577610,330806.4700295788
1577640,305139.26732260856
1577670,276195.28848877543
1577700,245089.89357435546
1577730,213725.50665139753
1577760,183648.8683913433
1577790,155726.31920248855
1577820,130532.69728342793
1577850,108646.35565229856
1577880,90350.1168975391
1577910,75426.46063540487
1577940,63545.294213911926
1577970,54486.16208609581
1578000,47987.71638191021
1578030,43771.7774989345
1578060,41627.85346630695
1578090,41420.98985981262
1578120,43110.858827709206
1578150,46731.00647511624
1578180,52385.63775046416
1578210,60275.62540679218
1578240,70599.20438895981
1578270,83405.1398351704
1578300,98584.20545555597
1578330,115896.45733008326
1578360,134991.21558287545
1578390,155294.7599899093
1578420,176072.93262318356
1578450,196788.17724048207
1578480,216861.49131245902
1578510,235517.85739440817
1578540,251994.66999312054
1578570,265630.1622659889
1578600,275948.6755588623
1578630,282686.79721902125
1578660,285765.8016117302
1578690,285191.59967167437
1578720,281093.0675155725
1578750,273715.246378452
1578780,263409.1390589233
1578810,250643.67844586808
1578840,235985.65456277438
1578870,220063.89468931616
1578900,203523.081575094
1578930,186943.2977637169
1578960,170825.00589691367
1578990,155600.57976040457
1579020,141615.48203844987
1579050,129114.25192155075
1579080,118266.4112538456
1579110,186895.12787118173
1579140,181953.56613924098
1579170,195911.75076505818
1579200,216074.39994184228
1579230,234542.77365251485
1579260,250731.15390011793
1579290,264624.13458514755
1579320,276108.85635968426
1579350,285136.6610521709
1579380,291770.2536359506
1579410,296191.8465282264
1579440,298579.64151501365
1579470,299261.4396718009
1579500,299296.6659624919
1579530,298773.0158619452
1579560,297035.9258487632
1579590,294019.50283450057
1579620,289835.8568240329
1579650,284582.34453835647
1579680,278348.6849034629
1579710,271223.9121759239
1579740,263302.1003257612
1579770,254680.27170450691
1579800,245417.3886973762
1579830,235633.65066731343
1579860,225518.57074579175
1579890,215275.0655200462
1579920,205773.3832262982
1579950,197749.26755798073
1579980,191102.32650103135
1580010,185652.05959724428
1580040,181397.00602215805
1580070,178346.60191152006
1580100,176502.7454784818
1580130,175852.86783409893
1580160,176366.9118499181
1580190,178018.4863351433
1580220,180601.06215234546
1580250,183847.35529769334
1580280,187610.31745386147
1580310,191714.10461089385
1580340,196047.11878005456
1580370,200453.0774417145
1580400,205030.2506197005
1580430,46859.005865526604
1580460,40916.10956703595
1580490,40325.74144568575
1580520,40271.80282648066
1580550,40273.052791900984
1580580,40295.15742939824
1580610,40502.66652989834
1580640,41230.610267999626
1580670,42062.756120101134
1580700,42338.056112261715
1580730,42213.58811923627
1580760,41872.20076066977
1580790,41329.126117207874
1580820,40467.03670417679
1580850,39493.83744500675
1580880,38640.09874165903
1580910,38081.02885046135
1580940,38116.723427026314
1580970,38506.66974805869
1581000,39069.17908095821
1581030,39716.82995954465
1581060,40409.72669727835
1581090,41129.56188943522
1581120,41868.127089519396
1581150,42621.80559578792
1581180,43388.873874412064
1581210,44168.39583043784
1581240,44960.07468577211
1581270,45763.7886538565
1581300,46581.636072296984
1581330,47528.662443227484
1581360,48825.005205810565
1581390,50083.312796194885
1581420,50584.89457282373
1581450,50534.60551199558
1581480,50166.32851941558
1581510,49626.13549660804
1581540,49004.446503039406
1581570,48508.76543342265
1581600,48454.150430524416
1581630,48690.50397211809
1581660,49080.68571486837
1581690,49551.42905437474
1581720,50065.01403806535
1581750,50601.86525525879
1581780,51154.01032759488
1581810,51754.038928526104
1581840,52478.665913092744
1581870,53292.89944367767
1581900,54164.38430120539
1581930,55075.9383711883
1581960,55935.85172158159
1581990,56520.150345152106
1582020,56976.8162361547
1582050,57413.01546986948
1582080,57846.00889544326
1582110,58278.50150785847
1582140,58710.378413560065
1582170,59141.43752899601
1582200,59571.58858103255
1582230,60000.76008931424
1582260,60428.927014510984
1582290,60856.02235441946
1582320,61281.99756200391
1582350,61706.80981423296
1582380,62130.41093744397
1582410,62277.98899113908
1582440,61844.783952982194
1582470,61556.936543729506
1582500,61838.985219007394
1582530,62254.26151947458
1582560,62679.374780235405
1582590,63103.33340843836
1582620,63526.34707399753
1582650,63947.77662741298
1582680,64368.886092467255
1582710,64875.140852196026
1582740,65567.43037858425
1582770,66299.69341360877
1582800,67034.63477097142
1582830,67923.35963218262
1582860,69147.23650111999
1582890,70206.78838840574
1582920,70789.83476437081
1582950,71278.78422016723
1582980,71762.2365993583
1583010,72244.71669854916
1583040,72725.58988312613
1583070,73204.99767256227
1583100,73682.77358534199
1583130,73827.1959969104
1583160,73298.07382697325
1583190,72928.47328558112
1583220,73131.17433099147
1583250,73437.76690205367
1583280,73745.75558243395
1583310,74289.47915018842
1583340,75321.1317869205
1583370,76313.4458148866
1583400,77038.26856089945
1583430,77717.09711334975
1583460,78393.33353351106
1583490,79067.91080473743
1583520,79740.52580235535
1583550,80346.36697829096
1583580,80817.29699793391
1583610,81267.57478204499
1583640,81716.34590771055
1583670,82410.4240641702
1583700,83596.8773682025
1583730,84255.96389511092
1583760,83729.32377528903
1583790,83241.37398736217
1583820,83186.88155785885
1583850,83190.75629594934
1583880,83191.32599717501
1583910,83192.28258886354
1583940,83189.88139666435
1583970,83171.33682204271
1584000,83114.36520279908
1584030,83051.7627441349
1584060,82988.22014201348
1584090,83073.2513370728
1584120,83460.55602486938
1584150,83890.94323293812
1584180,84318.20989137613
1584210,84339.75849023041
1584240,83553.81914938746
1584270,82894.7392871772
1584300,82745.32838611565
1584330,82668.68830158633
1584360,82591.19533588817
1584390,83172.30694084144
1584420,85074.35816282449
1584450,86489.27040528764
1584480,86518.68729180311
1584510,86342.95621727612
1584540,86170.22381803529
1584570,86023.35052806028
1584600,85926.28705403002
1584630,85835.35888248864
1584660,85743.09852453112
1584690,85649.5680405759
1584720,85554.8910188015
1584750,85459.10044347003
1584780,85362.20359421002
1584810,85264.21868675081
1584840,85162.46884393034
1584870,84857.8954038903
1584900,84139.92213718993
1584930,83409.35358368284
1584960,82774.93997193147
1584990,82491.74410752863
1585020,82880.22948198972
1585050,83377.79111050721
1585080,83876.02265705918
1585110,84191.3042025539
1585140,84138.66265330144
1585170,84028.1280394167
1585200,83916.97906989233
1585230,83805.06941107876
1585260,83692.41401259237
1585290,83579.65957185753
1585320,83575.02915510582
1585350,83780.26497375577
1585380,84211.98726279491
1585410,84752.18333904531
1585440,85310.78479552778
1585470,86389.23380304185
1585500,88241.94458555129
1585530,90614.75943221149
1585560,93501.21411538111
1585590,96936.88003208106
1585620,100928.8629767488
1585650,105444.86440191318
1585680,110408.39948686851
1585710,115701.77041437637
1585740,121178.80216984398
1585770,126875.52885136417
1585800,132212.93318058958
1585830,561944.2933456119
1585860,566842.0725980254
1585890,571636.3950347359
1585920,575610.7924890268
1585950,578017.8686687719
1585980,577955.956519625
1586010,576753.0205412948
1586040,574601.5267392397
1586070,571603.1680507247
1586100,567912.696069727
1586130,563231.577691802
1586160,557528.8942185296
1586190,550827.121350846
1586220,543160.3337105581
1586250,534570.4212425267
1586280,525100.2484700106
1586310,514785.2735683855
1586340,503645.1720121467
1586370,491673.1178028988
1586400,478820.88796008367
1586430,465517.5444309304
1586460,452162.4979855797
1586490,436387.5048947491
1586520,416525.43278594024
1586550,393768.38360603666
1586580,367267.80711039226
1586610,334348.0198361895
1586640,291969.63542071026
1586670,237383.80229867616
1586700,171059.79932587314
1586730,78499.84109570271
1586760,76359.36380994119
1586790,75407.66893158089
1586820,74551.87555401641
1586850,73759.65314149245
1586880,73025.70375282074
1586910,72346.24469044145
1586940,71718.12873735026
1586970,71138.62756993441
1587000,70604.10451101267
1587030,70112.89883186248
1587060,69660.35212088967
1587090,69247.71272195979
1587120,68865.4941111306
1587150,68525.90611148483
1587180,68197.18373517317
1587210,67946.79439301671
1587240,67658.91038681177
1587270,67580.84138919796
1587300,67836.07125338311
1587330,68211.86764790627
1587360,68640.17643125168
1587390,68925.89424089633
1587420,69216.56376486842
1587450,69579.68951224397
1587480,69989.69079827625
1587510,70139.53352463993
1587540,69118.76272958018
1587570,68801.57033307942
1587600,69332.17212454385
1587630,69927.22820006227
1587660,70169.04764496419
1587690,70360.62996541568
1587720,70562.0469204707
1587750,70772.57314209246
1587780,70990.3229608617
1587810,71015.73054273051
1587840,70648.2098853047
1587870,70224.73187363893
1587900,69804.43183391623
1587930,69731.30922260896
1587960,70353.52741426071
1587990,71090.49327772247
1588020,71834.00340856804
1588050,72289.30068157103
1588080,72165.98671380593
1588110,71959.22880170692
1588140,71750.67511974856
1588170,71543.94587238
1588200,71337.34965291915
1588230,71117.32389101574
1588260,70865.27411673995
1588290,70649.09841650887
1588320,70525.70578066041
1588350,70412.75093604204
1588380,70300.49083270725
1588410,70186.98580150622
1588440,70072.47113354343
1588470,70179.36725575215
1588500,70738.42980273817
1588530,71063.09744323
1588560,70751.83919894496
1588590,70330.5928611502
1588620,69903.6342678611
1588650,69697.88935993587
1588680,69949.09421991343
1588710,70282.30543269761
1588740,70616.52388375877
1588770,70950.34858202048
1588800,71283.543347347
1588830,71616.03941113762
1588860,71947.80467017797
1588890,72278.78149683846
1588920,72608.91699921618
1588950,72938.16438444424
1588980,73266.48114868034
1589010,73593.82670150051
1589040,73920.16314188535
1589070,74245.45518403863
1589100,74569.66987505875
1589130,74892.77659773068
1589160,75214.74693514561
1589190,75535.55454557239
1589220,75855.17507068653
1589250,76173.58600700508
1589280,76490.7666624171
1589310,76806.69799226022
1589340,77121.35988770574
1589370,77195.83371632863
1589400,76786.24975977094
1589430,76774.72003611154
1589460,77729.70837359995
1589490,78748.33492437
1589520,79568.75135472891
1589550,79921.02081785476
1589580,79393.40757061755
1589610,78536.18283162927
1589640,77283.60567013349
1589670,76544.85598822734
1589700,76966.09418938617
1589730,77350.7516126692
1589760,77240.70330013832
1589790,77044.55069253719
1589820,76843.84338145616
1589850,76400.73853973056
1589880,75459.69040232166
1589910,74932.65925426767
1589940,75447.00035261414
1589970,76153.44345590963
1590000,76863.3723372733
1590030,77523.12461800539
1590060,78075.45214649121
1590090,78610.39266008242
1590120,79143.65204121091
1590150,79402.60951518822
1590180,79103.66001855557
1590210,78712.96594519628
1590240,78318.81058537663
1590270,77922.24152657171
1590300,77523.18068942678
1590330,77121.58078254979
1590360,76717.70988921543
1590390,76311.43647243328
1590420,75902.79930679465
1590450,75491.82604241508
1590480,75078.56099994501
1590510,74663.04146016689
1590540,74245.2769682298
1590570,73825.29886512794
1590600,73403.14232632678
1590630,73322.46731332583
1590660,73961.36286080333
1590690,74743.3647476621
1590720,75548.4120578591
1590750,76334.02196960378
1590780,77119.66537590706
1590810,77569.2306107305
1590840,77320.34514034147
1590870,76944.08378457204
1590900,76561.84083422388
1590930,76178.51703840477
1590960,75793.72743758818
1590990,75640.04424795105
1591020,75972.4242127004
1591050,76400.72822034657
1591080,76830.81590254804
1591110,76705.63435475675
1591140,75427.61930625213
1591170,74324.16789846451
1591200,74373.42671231007
1591230,75191.34015623058
1591260,76742.28510065156
1591290,79418.61226725134
1591320,83532.4876732123
1591350,88172.92509846423
1591380,93113.5374778493
1591410,98989.99220872605
1591440,106017.56062874004
1591470,114863.92645636527
1591500,124881.39777085773
1591530,134583.91587454814
1591560,143459.2043412588
1591590,151257.9173494538
1591620,157507.2663150718
1591650,162007.14802294114
1591680,164788.33316961888
1591710,166030.81203961553
1591740,167787.83313777385
1591770,169973.97219081572
1591800,171141.81379545038
1591830,171170.9373779608
1591860,169764.02703765532
1591890,166999.02486524245
1591920,163811.39276477974
1591950,160254.5974681273
1591980,155923.93326969424
1592010,150934.52692051505
1592040,145061.06120550158
1592070,138279.47237654493
1592100,131122.56896591277
1592130,604467.7561753276
1592160,608001.1391283743
1592190,610521.0525628829
1592220,611972.5277283957
1592250,612796.1927256988
1592280,614062.9904444432
1592310,612356.0318796025
1592340,601037.0881683107
1592370,586522.3868600784
1592400,576486.3603359794
1592430,566583.3269678317
1592460,555662.0235759905
1592490,543924.7558549687
1592520,531710.9396363533
1592550,518500.19776752556
