time,fcu_reaPFan_y,fcu_reaPHea_y,fcu_reaPCoo_y,fcu_reaPHea_y,con_oveTSetHea_u,con_oveTSetCoo_u,zon_reaTRooAir_y
29710020,1.5082716613076325e-269,1.6642300702452064e-132,0.0,1.6642300702452064e-132,288.15,303.15,293.87211693468026
29710050,2.210429592556201e-269,2.0221626246799755e-132,0.0,2.0221626246799755e-132,288.15,303.15,293.86478116942686
29710080,5.999478004090563e-272,0.0,3.1721367777187594e-134,0.0,288.15,303.15,293.85744593764423
29710110,4.6109330979307176e-271,0.0,8.826283400185044e-134,0.0,288.15,303.15,293.8501111913643
29710140,8.469652425946353e-275,0.0,1.2005955097473435e-135,0.0,288.15,303.15,293.84277690196234
29710170,9.062145275203614e-273,4.1546159857140386e-134,0.0,4.1546159857140386e-134,288.15,303.15,293.8354430615515
29710200,5.5242624151016056e-275,3.2554989179095244e-135,0.0,3.2554989179095244e-135,288.15,303.15,293.8281096842732
29710230,1.6767670717989404e-274,0.0,1.7076365177641837e-135,0.0,288.15,303.15,293.82077680747517
29710260,3.5450330519869218e-276,0.0,2.4918336784659117e-136,0.0,288.15,303.15,293.8134444927687
29710290,2.9074231855646936e-276,7.54890758969098e-136,0.0,7.54890758969098e-136,288.15,303.15,293.8061128269596
29710320,1.4095898852019131e-277,1.6680583699400724e-136,0.0,1.6680583699400724e-136,288.15,303.15,293.79878192284326
29710350,4.6784934046181845e-278,0.0,2.8931208788115623e-137,0.0,288.15,303.15,293.7914519198606
29710380,4.4743989532257065e-279,0.0,8.978442490921123e-138,0.0,288.15,303.15,293.78412298460586
29710410,6.861689952317441e-280,1.1760903618739325e-137,0.0,1.1760903618739325e-137,288.15,303.15,293.77679531118326
29710440,1.2369399721235553e-280,5.010774991752347e-138,0.0,5.010774991752347e-138,288.15,303.15,293.76946912140625
29710470,8.865186317535072e-282,0.0,4.038256915004553e-139,0.0,288.15,303.15,293.76214466483566
29710500,3.098706418943971e-282,0.0,2.3956928897196262e-139,0.0,288.15,303.15,293.75482221865354
29710530,9.390264849045503e-284,1.3948974466979731e-139,0.0,1.3948974466979731e-139,288.15,303.15,293.7475020873683
29710560,7.181421267456658e-284,1.2240101828996447e-139,0.0,1.2240101828996447e-139,288.15,303.15,293.74018460235084
29710590,6.729313692866477e-286,0.0,3.5666109561004433e-141,0.0,288.15,303.15,293.7328701211988
29710620,1.557072341057151e-285,0.0,5.443607746220824e-141,0.0,288.15,303.15,293.7255590269281
29710650,1.2426752640224643e-288,5.143335914992177e-142,0.0,5.143335914992177e-142,288.15,303.15,293.71825172699295
29710680,3.1761867906388014e-287,2.6089561807106602e-141,0.0,2.6089561807106602e-141,288.15,303.15,293.7109486521338
29710710,4.245045806508524e-290,9.56963730232055e-143,0.0,9.56963730232055e-143,288.15,303.15,293.703650255056
29710740,6.104921305838065e-289,0.0,1.0923175467291923e-142,0.0,288.15,303.15,293.69635700894116
29710770,6.3052914705174134e-291,0.0,1.1137496964617047e-143,0.0,288.15,303.15,293.6890694057952
29710800,1.103395081565832e-290,4.92717765934374e-143,0.0,4.92717765934374e-143,288.15,303.15,293.6817879546371
29710830,3.2274301472235697e-292,8.454206593056141e-144,0.0,8.454206593056141e-144,288.15,303.15,293.6745132062559
29710860,1.8635786809633534e-292,0.0,1.933499515814803e-144,0.0,288.15,303.15,293.66724574231034
29710890,1.1645343019905273e-293,0.0,4.848904668085364e-145,0.0,288.15,303.15,293.6599861110216
29710920,2.9055264435899427e-294,8.09932385883253e-145,0.0,8.09932385883253e-145,288.15,303.15,293.652734789174
29710950,3.492023842173422e-295,2.8168120451802882e-145,0.0,2.8168120451802882e-145,288.15,303.15,293.6454921742128
29710980,4.08864329656989e-296,0.0,2.9007206424692807e-146,0.0,288.15,303.15,293.6382585910889
29711010,9.28023983541866e-297,0.0,1.3863233916364727e-146,0.0,288.15,303.15,293.6310343022832
29711040,4.970352306495908e-298,1.0728002618641003e-146,0.0,1.0728002618641003e-146,288.15,303.15,293.62381951644767
29711070,2.2548442610769688e-298,7.248332822253362e-147,0.0,7.248332822253362e-147,288.15,303.15,293.6166143950978
29711100,4.729273237525259e-300,0.0,3.1589729574980496e-148,0.0,288.15,303.15,293.6094190579876
29711130,5.0928867163037665e-300,0.0,3.288299762589361e-148,0.0,288.15,303.15,293.6022335877976
29711160,2.5942776158770675e-302,7.847118302094202e-149,0.0,7.847118302094202e-149,288.15,303.15,293.595058034207
29711190,1.0788803140514187e-301,1.605150135183142e-148,0.0,1.605150135183142e-148,288.15,303.15,293.5878924177944
29711220,2.342868610264436e-306,0.0,2.2508397365470136e-151,0.0,288.15,303.15,293.58073673353783
29711250,2.152276478640653e-303,0.0,6.842791502049544e-150,0.0,288.15,303.15,293.5735909539649
29711280,7.697927951853658e-306,0.0,4.10467032905745e-151,0.0,288.15,303.15,293.56645503199115
29711310,4.044350045698953e-305,3.145538756099404e-150,0.0,3.145538756099404e-150,288.15,303.15,293.55932890347344
29711340,6.4148158478550545e-307,3.973350584479394e-151,0.0,3.973350584479394e-151,288.15,303.15,293.55221248950386
29711370,7.133791935374706e-307,0.0,1.2607645956555656e-151,0.0,288.15,303.15,293.545105698467
29711400,2.7993421321342947e-308,0.0,2.5048585794853063e-152,0.0,288.15,303.15,293.53800842788104
29711430,1.1716328555819207e-308,5.417575079720709e-152,0.0,5.417575079720709e-152,288.15,303.15,293.53092056604294
29711460,9.33587699345444e-310,1.5337542071375826e-152,0.0,1.5337542071375826e-152,288.15,303.15,293.52384199349524
29711490,1.76457536204974e-310,0.0,2.0062382859200027e-153,0.0,288.15,303.15,293.516772584331
29711520,2.664455571658e-311,0.0,7.818502445900732e-154,0.0,288.15,303.15,293.5097122073518
29711550,2.368876160746e-312,7.793279189941551e-154,0.0,7.793279189941551e-154,288.15,303.15,293.5026607270927
29711580,6.83197322636e-313,4.1972731152034714e-154,0.0,4.1972731152034714e-154,288.15,303.15,293.4956180047263
29711610,2.6762512756e-314,0.0,2.499298532423939e-155,0.0,288.15,303.15,293.4885838988583
29711640,1.6131462983e-314,0.0,1.9459205741700277e-155,0.0,288.15,303.15,293.48155826622406
29711670,2.2092102e-316,7.612255649017084e-156,0.0,7.612255649017084e-156,288.15,303.15,293.47454096229643
29711700,3.5545359e-316,9.682969281921375e-156,0.0,9.682969281921375e-156,288.15,303.15,293.4675318418131
29711730,7.72467e-319,0.0,1.3579880831871441e-157,0.0,288.15,303.15,293.4605307592325
29711760,7.360175e-318,0.0,4.203495368558911e-157,0.0,288.15,303.15,293.4535375691237
29711790,2.604e-321,0.0,7.931486884094831e-159,0.0,288.15,303.15,293.44655212649945
29711820,1.4359e-319,1.9679385207730015e-157,0.0,1.9679385207730015e-157,288.15,303.15,293.43957428709626
29711850,1e-321,1.6465655731328528e-158,0.0,1.6465655731328528e-158,288.15,303.15,293.43260390760815
29711880,2.633e-321,0.0,8.043911523971479e-159,0.0,288.15,303.15,293.42564084587883
29711910,6e-323,0.0,1.2196468406136807e-159,0.0,288.15,303.15,293.418684961057
29711940,4e-323,3.5351688735606104e-159,0.0,3.5351688735606104e-159,288.15,303.15,293.41173611371875
29711970,0.0,8.043317752751598e-160,0.0,8.043317752751598e-160,288.15,303.15,293.4047941659612
29712000,0.0,0.0,1.3461329734325406e-160,0.0,288.15,303.15,293.39785898147
29712030,0.0,0.0,4.2875397902868e-161,0.0,288.15,303.15,293.39093042556476
29712060,0.0,5.431002812645316e-161,0.0,5.431002812645316e-161,288.15,303.15,293.38400836522476
29712090,0.0,2.3749770106316357e-161,0.0,2.3749770106316357e-161,288.15,303.15,293.3770926690972
29712120,0.0,0.0,1.8467589634579252e-162,0.0,288.15,303.15,293.37018320749047
29712150,0.0,0.0,1.128286825456197e-162,0.0,288.15,303.15,293.3632798523553
29712180,0.0,6.285893456933076e-163,0.0,6.285893456933076e-163,288.15,303.15,293.3563824772539
29712210,0.0,5.731553237060972e-163,0.0,5.731553237060972e-163,288.15,303.15,293.34949095732037
29712240,0.0,0.0,1.5587241819746935e-164,0.0,288.15,303.15,293.3426051692133
29712270,0.0,0.0,2.5352137208048903e-164,0.0,288.15,303.15,293.3357249910615
29712300,0.0,1.8943302933556087e-165,0.0,1.8943302933556087e-165,288.15,303.15,293.32885030240453
29712330,0.0,1.208630242959473e-164,0.0,1.208630242959473e-164,288.15,303.15,293.32198098412914
29712360,0.0,5.129502660336755e-166,0.0,5.129502660336755e-166,288.15,303.15,293.3151169184021
29712390,0.0,0.0,5.0334237206029285e-166,0.0,288.15,303.15,293.3082579886007
29712420,0.0,0.0,5.431346387591535e-167,0.0,288.15,303.15,293.3014040792414
29712450,0.0,2.2579571097848257e-166,0.0,2.2579571097848257e-166,288.15,303.15,293.29455507590757
29712480,0.0,4.021875873246968e-167,0.0,4.021875873246968e-167,288.15,303.15,293.28771086517617
29712510,0.0,0.0,8.808065442888416e-168,0.0,288.15,303.15,293.280871334545
29712540,0.0,0.0,2.276955302018137e-168,0.0,288.15,303.15,293.2740363723599
29712570,0.0,3.6648905363784224e-168,0.0,3.6648905363784224e-168,288.15,303.15,293.2672058677429
29712600,0.0,1.3110083590162281e-168,0.0,1.3110083590162281e-168,288.15,303.15,293.2603797105213
29712630,0.0,0.0,1.3018110945381275e-169,0.0,288.15,303.15,293.25355779115836
29712660,0.0,0.0,6.40717007994314e-170,0.0,288.15,303.15,293.2467400006849
29712690,0.0,4.760532681993775e-170,0.0,4.760532681993775e-170,288.15,303.15,293.2399262306336
29712720,0.0,3.329840117681281e-170,0.0,3.329840117681281e-170,288.15,303.15,293.23311637297456
29712750,0.0,0.0,1.3753254727569564e-171,0.0,288.15,303.15,293.22631032005296
29712780,0.0,0.0,1.5023698167521554e-171,0.0,288.15,303.15,293.21950796452904
29712810,0.0,3.2504135847622826e-172,0.0,3.2504135847622826e-172,288.15,303.15,293.2127091993203
29712840,0.0,7.29563742227433e-172,0.0,7.29563742227433e-172,288.15,303.15,293.2059139175456
29712870,0.0,1.1573143490774466e-174,0.0,1.1573143490774466e-174,288.15,303.15,293.1991220124723
29712900,0.0,0.0,3.094297627787638e-173,0.0,288.15,303.15,293.1923333774647
29712930,0.0,0.0,2.0486688410299907e-174,0.0,288.15,303.15,293.1855479059298
29712960,0.0,1.4150406097481812e-173,0.0,1.4150406097481812e-173,288.15,303.15,293.1787654912856
29712990,0.0,1.8804487300712529e-174,0.0,1.8804487300712529e-174,288.15,303.15,293.1719860269083
29713020,0.0,0.0,5.640664166690755e-175,0.0,288.15,303.15,293.1652094060887
29713050,0.0,0.0,1.1625005309753626e-175,0.0,288.15,303.15,293.15843552199317
29713080,0.0,2.409224891503171e-175,0.0,2.409224891503171e-175,288.15,303.15,293.1516642676272
29713110,0.0,7.037916548878315e-176,0.0,7.037916548878315e-176,288.15,303.15,293.1448955358001
29713140,0.0,0.0,8.858791001565672e-177,0.0,288.15,303.15,293.1381292190922
29713170,0.0,0.0,3.558754328411294e-177,0.0,288.15,303.15,293.13136520982334
29713200,0.0,3.4099749352969685e-177,0.0,3.4099749352969685e-177,288.15,303.15,293.12460340002394
29713230,0.0,1.898072384508796e-177,0.0,1.898072384508796e-177,288.15,303.15,293.11784368140746
29713260,0.0,0.0,1.0788520415138122e-178,0.0,288.15,303.15,293.11108594534505
29713290,0.0,0.0,8.750048646933845e-179,0.0,288.15,303.15,293.1043300828417
29713320,0.0,3.20105066609337e-179,0.0,3.20105066609337e-179,288.15,303.15,293.0975759845143
29713350,0.0,4.331463616468597e-179,0.0,4.331463616468597e-179,288.15,303.15,293.09082354057114
29713380,0.0,0.0,5.183643143290632e-181,0.0,288.15,303.15,293.084072640793
29713410,0.0,0.0,1.8709920203101144e-180,0.0,288.15,303.15,293.0773231745161
29713440,0.0,0.0,4.759367971788708e-182,0.0,288.15,303.15,293.0705750306158
29713470,0.0,8.716051011750185e-181,0.0,8.716051011750185e-181,288.15,303.15,293.06382809749243
29713500,0.0,7.874886796400728e-182,0.0,7.874886796400728e-182,288.15,303.15,293.05708226305757
29713530,0.0,0.0,3.544479264224502e-182,0.0,288.15,303.15,293.0503374147223
29713560,0.0,0.0,5.630407531767457e-183,0.0,288.15,303.15,293.04359343938637
29713590,0.0,1.5491758128379977e-182,0.0,1.5491758128379977e-182,288.15,303.15,293.03685022342836
29713620,0.0,3.6543729922462507e-183,0.0,3.6543729922462507e-183,288.15,303.15,293.03010765269687
29713650,0.0,0.0,5.862160226892277e-184,0.0,288.15,303.15,293.02336561250314
29713680,0.0,0.0,1.9286446022632665e-184,0.0,288.15,303.15,293.0166239876139
29713710,0.0,2.3470538578474965e-184,0.0,2.3470538578474965e-184,288.15,303.15,293.0098826622458
29713740,0.0,1.0604550256251108e-184,0.0,1.0604550256251108e-184,288.15,303.15,293.00314152006035
29713770,0.0,0.0,7.898020838149545e-186,0.0,288.15,303.15,292.9964004441594
29713800,0.0,0.0,5.007403398035491e-186,0.0,288.15,303.15,292.98965931708216
29713830,0.0,2.6429850521013267e-186,0.0,2.6429850521013267e-186,288.15,303.15,292.98291802080183
29713860,0.0,2.5300974791127865e-186,0.0,2.5300974791127865e-186,288.15,303.15,292.9761764367239
29713890,0.0,0.0,6.303385298126445e-188,0.0,288.15,303.15,292.9694344456842
29713920,0.0,0.0,1.1135667610481327e-187,0.0,288.15,303.15,292.9626919279484
29713950,0.0,5.715662897120963e-189,0.0,5.715662897120963e-189,288.15,303.15,292.95594876321115
29713980,0.0,5.283201011998356e-188,0.0,5.283201011998356e-188,288.15,303.15,292.9492048305963
29714010,0.0,2.6055226366693327e-189,0.0,2.6055226366693327e-189,288.15,303.15,292.9424600086574
29714040,0.0,0.0,2.1895273881358432e-189,0.0,288.15,303.15,292.93571417537873
29714070,0.0,0.0,2.51927364365146e-190,0.0,288.15,303.15,292.92896720817635
29714100,0.0,9.771853956160988e-190,0.0,9.771853956160988e-190,288.15,303.15,292.9222189839001
29714130,0.0,1.8180694945733916e-190,0.0,1.8180694945733916e-190,288.15,303.15,292.9154693788354
29714160,0.0,0.0,3.790412047821007e-191,0.0,288.15,303.15,292.9087182687056
29714190,0.0,0.0,1.015635911753183e-191,0.0,288.15,303.15,292.9019655286747
29714220,0.0,1.5666982759753434e-191,0.0,1.5666982759753434e-191,288.15,303.15,292.8952110333498
29714250,0.0,5.796055061067575e-192,0.0,5.796055061067575e-192,288.15,303.15,292.8884546567845
29714280,0.0,0.0,5.51806933793243e-193,0.0,288.15,303.15,292.8816962724818
29714310,0.0,0.0,2.813454873948925e-193,0.0,288.15,303.15,292.87493575339766
29714340,0.0,1.9931012436821624e-193,0.0,1.9931012436821624e-193,288.15,303.15,292.8681729719441
29714370,0.0,1.453849104988898e-193,0.0,1.453849104988898e-193,288.15,303.15,292.86140779999323
29714400,0.0,0.0,5.6305419008732474e-195,0.0,288.15,303.15,292.8546401088806
29714430,0.0,0.0,6.526116575357141e-195,0.0,288.15,303.15,292.84786985255226
29714460,0.0,1.2463588913088812e-195,0.0,1.2463588913088812e-195,288.15,303.15,292.841097119846
29714490,0.0,3.153936466952605e-195,0.0,3.153936466952605e-195,288.15,303.15,292.8343220678177
29714520,0.0,2.766681381679138e-197,0.0,2.766681381679138e-197,288.15,303.15,292.82754486950915
29714550,0.0,0.0,1.3313676789611644e-196,0.0,288.15,303.15,292.820765692682
29714580,0.0,0.0,9.773439907701785e-198,0.0,288.15,303.15,292.8139846957733
29714610,0.0,6.058961839353394e-197,0.0,6.058961839353394e-197,288.15,303.15,292.8072020292032
29714640,0.0,8.51637963360428e-198,0.0,8.51637963360428e-198,288.15,303.15,292.8004178369562
29714670,0.0,0.0,2.402693186528991e-198,0.0,288.15,303.15,292.7936322573662
29714700,0.0,0.0,5.16125296300612e-199,0.0,288.15,303.15,292.7868454233534
29714730,0.0,1.0201937414879781e-198,0.0,1.0201937414879781e-198,288.15,303.15,292.7800574624733
29714760,0.0,3.0892219276020187e-199,0.0,3.0892219276020187e-199,288.15,303.15,292.7732684969376
29714790,0.0,0.0,3.7244474350954414e-200,0.0,288.15,303.15,292.76647864368795
29714820,0.0,0.0,1.5496459136863643e-200,0.0,288.15,303.15,292.7596880144964
29714850,0.0,1.419860191761819e-200,0.0,1.419860191761819e-200,288.15,303.15,292.7528967160849
29714880,0.0,8.213102819399316e-201,0.0,8.213102819399316e-201,288.15,303.15,292.74610485025534
29714910,0.0,0.0,4.424576979236667e-202,0.0,288.15,303.15,292.7393125140277
29714940,0.0,0.0,3.7658036777810844e-202,0.0,288.15,303.15,292.73251979978346
29714970,0.0,1.2721299761119715e-202,0.0,1.2721299761119715e-202,288.15,303.15,292.7257267954129
29715000,0.0,1.855005780642611e-202,0.0,1.855005780642611e-202,288.15,303.15,292.71893358446596
29715030,0.0,0.0,1.7949804291740145e-204,0.0,288.15,303.15,292.7121402463043
29715060,0.0,0.0,7.975159884382635e-204,0.0,288.15,303.15,292.7053468562546
29715090,0.0,0.0,2.6167566343404825e-205,0.0,288.15,303.15,292.6985534857621
29715120,0.0,3.697812932363135e-204,0.0,3.697812932363135e-204,288.15,303.15,292.6917602025428
29715150,0.0,3.620395551717252e-205,0.0,3.620395551717252e-205,288.15,303.15,292.6849670707345
29715180,0.0,0.0,1.4963853409327749e-205,0.0,288.15,303.15,292.67817415104616
29715210,0.0,0.0,2.5003075034850993e-206,0.0,288.15,303.15,292.67138150090426
29715240,0.0,6.505015927477994e-206,0.0,6.505015927477994e-206,288.15,303.15,292.6645891745966
29715270,0.0,1.5970401155949177e-206,0.0,1.5970401155949177e-206,288.15,303.15,292.657797223413
29715300,0.0,0.0,2.4460844206935175e-207,0.0,288.15,303.15,292.65100569578243
29715330,0.0,0.0,8.345039202563815e-208,0.0,288.15,303.15,292.64421463740615
29715360,0.0,9.715810903168544e-208,0.0,9.715810903168544e-208,288.15,303.15,292.6374240913877
29715390,0.0,4.55512342123819e-208,0.0,4.55512342123819e-208,288.15,303.15,292.6306340983582
29715420,0.0,0.0,3.232655797659054e-209,0.0,288.15,303.15,292.62384469659804
29715450,0.0,0.0,2.1381880688766218e-209,0.0,288.15,303.15,292.61705592215435
29715480,0.0,1.0609725070064594e-209,0.0,1.0609725070064594e-209,288.15,303.15,292.61026780895423
29715510,0.0,1.0747765188614444e-209,0.0,1.0747765188614444e-209,288.15,303.15,292.6034803889138
29715540,0.0,0.0,2.410973374555338e-211,0.0,288.15,303.15,292.5966936920433
29715570,0.0,0.0,4.707723997419898e-211,0.0,288.15,303.15,292.5899077465479
29715600,0.0,1.2096510250947255e-212,0.0,1.2096510250947255e-212,288.15,303.15,292.58312257892453
29715630,0.0,2.223126539263454e-211,0.0,2.223126539263454e-211,288.15,303.15,292.57633821405466
29715660,0.0,1.2651612146817647e-212,0.0,1.2651612146817647e-212,288.15,303.15,292.5695546752933
29715690,0.0,0.0,9.169711638001368e-213,0.0,288.15,303.15,292.56277198455405
29715720,0.0,0.0,1.1280501223750051e-213,0.0,288.15,303.15,292.55599016239034
29715750,0.0,4.071789179734508e-213,0.0,4.071789179734508e-213,288.15,303.15,292.54920922807327
29715780,0.0,7.93768340786791e-214,0.0,7.93768340786791e-214,288.15,303.15,292.5424291996657
29715810,0.0,0.0,1.5704501863247843e-214,0.0,288.15,303.15,292.5356500940929
29715840,0.0,0.0,4.37558829156367e-215,0.0,288.15,303.15,292.52887192721005
29715870,0.0,6.446893326262213e-215,0.0,6.446893326262213e-215,288.15,303.15,292.52209471386647
29715900,0.0,2.4750559493027175e-215,0.0,2.4750559493027175e-215,288.15,303.15,292.5153184679666
29715930,0.0,0.0,2.2502471791181633e-216,0.0,288.15,303.15,292.508543202528
29715960,0.0,0.0,1.1933353187118375e-216,0.0,288.15,303.15,292.50176892973707
29715990,0.0,8.01743830998871e-217,0.0,8.01743830998871e-217,288.15,303.15,292.4949956610007
29716020,0.0,6.131908716474508e-217,0.0,6.131908716474508e-217,288.15,303.15,292.4882234069969
29716050,0.0,0.0,2.2064756072021712e-218,0.0,288.15,303.15,292.4814521777216
29716080,0.0,0.0,2.7387128656897124e-218,0.0,288.15,303.15,292.4746819825335
29716110,0.0,4.4838199036453056e-219,0.0,4.4838199036453056e-219,288.15,303.15,292.46791283019684
29716140,0.0,1.3173020213236649e-218,0.0,1.3173020213236649e-218,288.15,303.15,292.4611447289211
29716170,0.0,2.1800927333892524e-220,0.0,2.1800927333892524e-220,288.15,303.15,292.45437768639977
29716200,0.0,0.0,5.534715692272898e-220,0.0,288.15,303.15,292.447611709846
29716230,0.0,0.0,4.497517586432027e-221,0.0,288.15,303.15,292.44084680602685
29716260,0.0,2.5066264460924097e-220,0.0,2.5066264460924097e-220,288.15,303.15,292.4340829812956
29716290,0.0,3.734404591086154e-221,0.0,3.734404591086154e-221,288.15,303.15,292.4273202416221
29716320,0.0,0.0,9.887803744651114e-222,0.0,288.15,303.15,292.42055859262194
29716350,0.0,0.0,2.2194508518497062e-222,0.0,288.15,303.15,292.41379803958324
29716380,0.0,4.1729541059287376e-222,0.0,4.1729541059287376e-222,288.15,303.15,292.4070385874926
29716410,0.0,1.313405677654694e-222,0.0,1.313405677654694e-222,288.15,303.15,292.4002802410594
29716440,0.0,0.0,1.5119521424204656e-223,0.0,288.15,303.15,292.3935230047384
29716470,0.0,0.0,6.536028689967199e-224,0.0,288.15,303.15,292.38676688275166
29716500,0.0,5.7039790583593945e-224,0.0,5.7039790583593945e-224,288.15,303.15,292.38001187910845
29716530,0.0,3.442340763249487e-224,0.0,3.442340763249487e-224,288.15,303.15,292.37325799762493
29716560,0.0,0.0,1.7474098944363218e-225,0.0,288.15,303.15,292.3665052419415
29716590,0.0,0.0,1.569874927809405e-225,0.0,288.15,303.15,292.35975361554034
29716620,0.0,4.838403305288306e-226,0.0,4.838403305288306e-226,288.15,303.15,292.353003121761
29716650,0.0,7.695268208137372e-226,0.0,7.695268208137372e-226,288.15,303.15,292.3462537638157
29716680,0.0,0.0,5.569467270146307e-228,0.0,288.15,303.15,292.3395055448034
29716710,0.0,0.0,3.29289424600871e-227,0.0,288.15,303.15,292.33275846772284
29716740,0.0,0.0,1.3408095505552636e-228,0.0,288.15,303.15,292.3260125354853
29716770,0.0,1.5196156676453083e-227,0.0,1.5196156676453083e-227,288.15,303.15,292.31926775092614
29716800,0.0,1.6118538440506505e-228,0.0,1.6118538440506505e-228,288.15,303.15,292.31252411681584
29716830,0.0,0.0,6.118888309487258e-229,0.0,288.15,303.15,292.3057816358703
29716860,0.0,0.0,1.0772886266344845e-229,0.0,288.15,303.15,292.2990403107604
29716890,0.0,2.6453133067193465e-229,0.0,2.6453133067193465e-229,288.15,303.15,292.29230014412127
29716920,0.0,6.773805515306892e-230,0.0,6.773805515306892e-230,288.15,303.15,292.28556113856075
29716950,0.0,0.0,9.882197459553701e-231,0.0,288.15,303.15,292.27882329666716
29716980,0.0,0.0,3.504674759929065e-231,0.0,288.15,303.15,292.2720866210169
29717010,0.0,3.892085641171356e-231,0.0,3.892085641171356e-231,288.15,303.15,292.2653511141814
29717040,0.0,1.8991672727713085e-231,0.0,1.8991672727713085e-231,288.15,303.15,292.2586167787337
29717070,0.0,0.0,1.2790345548776938e-232,0.0,288.15,303.15,292.25188361725446
29717100,0.0,0.0,8.862260656564588e-233,0.0,288.15,303.15,292.2451516323376
29717130,0.0,4.105863311021175e-233,0.0,4.105863311021175e-233,288.15,303.15,292.23842082659576
29717160,0.0,4.4317405265933075e-233,0.0,4.4317405265933075e-233,288.15,303.15,292.2316912026653
29717190,0.0,0.0,8.787696101291753e-235,0.0,288.15,303.15,292.22496276321067
29717220,0.0,0.0,1.9319182405663596e-234,0.0,288.15,303.15,292.21823551092916
29717250,0.0,0.0,8.12417031766723e-238,0.0,288.15,303.15,292.21150944855447
29717280,0.0,9.080633327749288e-235,0.0,9.080633327749288e-235,288.15,303.15,292.2047845788608
29717310,0.0,5.9019391372534e-236,0.0,5.9019391372534e-236,288.15,303.15,292.19806090466625
29717340,0.0,0.0,3.7276600524378113e-236,0.0,288.15,303.15,292.191338428836
29717370,0.0,0.0,4.90414554546976e-237,0.0,288.15,303.15,292.18461715428543
29717400,0.0,1.6467929065688722e-236,0.0,1.6467929065688722e-236,288.15,303.15,292.17789708398294
29717430,0.0,3.368763261388128e-237,0.0,3.368763261388128e-237,288.15,303.15,292.1711782209524
29717460,0.0,0.0,6.31453537399277e-238,0.0,288.15,303.15,292.1644605682759
29717490,0.0,0.0,1.8329563911795863e-238,0.0,288.15,303.15,292.15774412909565
29717520,0.0,2.573725899457153e-238,0.0,2.573725899457153e-238,288.15,303.15,292.1510289066164
29717550,0.0,1.0277904996394776e-238,0.0,1.0277904996394776e-238,288.15,303.15,292.1443149041069
29717580,0.0,0.0,8.897104483155394e-240,0.0,288.15,303.15,292.13760212490246
29717610,0.0,0.0,4.922484864374956e-240,0.0,288.15,303.15,292.13089057240575
29717640,0.0,3.1224887659606755e-240,0.0,3.1224887659606755e-240,288.15,303.15,292.12418025008895
29717670,0.0,2.5153539355445044e-240,0.0,2.5153539355445044e-240,288.15,303.15,292.1174711614949
29717700,0.0,0.0,8.336318210265582e-242,0.0,288.15,303.15,292.1107633102385
29717730,0.0,0.0,1.117868117138868e-241,0.0,288.15,303.15,292.10405670000785
29717760,0.0,1.5121435595875276e-242,0.0,1.5121435595875276e-242,288.15,303.15,292.09735133456553
29717790,0.0,5.351696955430039e-242,0.0,5.351696955430039e-242,288.15,303.15,292.0906472177494
29717820,0.0,1.3234590963734342e-243,0.0,1.3234590963734342e-243,288.15,303.15,292.0839443534737
29717850,0.0,0.0,2.2381023399394774e-243,0.0,288.15,303.15,292.0772427457301
29717880,0.0,0.0,2.0049371913534566e-244,0.0,288.15,303.15,292.0705423985879
29717910,0.0,1.0087136722090334e-243,0.0,1.0087136722090334e-243,288.15,303.15,292.0638433161957
29717940,0.0,1.5935853491405417e-244,0.0,1.5935853491405417e-244,288.15,303.15,292.0571455027812
29717970,0.0,0.0,3.957886203043827e-245,0.0,288.15,303.15,292.05044896265247
29718000,0.0,0.0,9.295869228318453e-246,0.0,288.15,303.15,292.04375370019807
29718030,0.0,1.6599599325649902e-245,0.0,1.6599599325649902e-245,288.15,303.15,292.03705972153244
29718060,0.0,5.440393772812082e-246,0.0,5.440393772812082e-246,288.15,303.15,292.03036703809903
29718090,0.0,0.0,5.966966489576976e-247,0.0,288.15,303.15,292.0236756695521
29718120,0.0,0.0,2.686252111604476e-247,0.0,288.15,303.15,292.01698564449185
29718150,0.0,2.225917872951048e-247,0.0,2.225917872951048e-247,288.15,303.15,292.01029699953796
29718180,0.0,1.406058261237126e-247,0.0,1.406058261237126e-247,288.15,303.15,292.0036097777579
29718210,0.0,0.0,6.690471379817472e-249,0.0,288.15,303.15,291.9969240271247
29718240,0.0,0.0,6.378505396748442e-249,0.0,288.15,303.15,291.990239799236
29718270,0.0,1.771110129868066e-249,0.0,1.771110129868066e-249,288.15,303.15,291.98355714828597
29718300,0.0,3.1116185617742177e-249,0.0,3.1116185617742177e-249,288.15,303.15,291.9768761302147
29718330,0.0,0.0,1.4629911504361225e-251,0.0,288.15,303.15,291.9701968019812
29718360,0.0,0.0,1.3253490549118324e-250,0.0,288.15,303.15,291.9635192209282
29718390,0.0,0.0,6.494862236099135e-252,0.0,288.15,303.15,291.95684344422773
29718420,0.0,6.087727064545537e-251,0.0,6.087727064545537e-251,288.15,303.15,291.95016952840035
29718450,0.0,6.9822815087835095e-252,0.0,6.9822815087835095e-252,288.15,303.15,291.9434975289014
29718480,0.0,0.0,2.4391256295175857e-252,0.0,288.15,303.15,291.9368274997671
29718510,0.0,0.0,4.527426576718987e-253,0.0,288.15,303.15,291.93015949331556
29718540,0.0,1.0485940334496382e-252,0.0,1.0485940334496382e-252,288.15,303.15,291.9234935598954
