time,fcu_reaPFan_y,fcu_reaPHea_y,fcu_reaPCoo_y,fcu_reaPHea_y
30032880,9.226961890005308,0.0,315.2893767648814,0.0
30032910,9.246985817937276,0.0,315.73373292129526,0.0
30032940,9.26676618499631,0.0,316.1722339436252,0.0
30032970,9.286301868429945,0.0,316.60486295537396,0.0
30033000,9.305591830093041,0.0,317.03160654966723,0.0
30033030,9.324635042730865,0.0,317.45245118389334,0.0
30033060,9.343430247607103,0.0,317.86737464041806,0.0
30033090,9.361975671280135,0.0,318.27633834869107,0.0
30033120,9.380268867133351,0.0,318.67928445131645,0.0
30033150,9.398306708725562,0.0,319.07613706535597,0.0
30033180,9.416085464415065,0.0,319.4668053711419,0.0
30033210,9.433600888815208,0.0,319.8511867962942,0.0
30033240,9.450848306306376,0.0,320.22916969810024,0.0
30033270,9.46782268491106,0.0,320.60063556537466,0.0
30033300,9.484518703880706,0.0,320.96546089563344,0.0
30033330,9.500930817039826,0.0,321.323518852187,0.0
30033360,9.51705331228869,0.0,321.67468074185354,0.0
30033390,9.532937551880147,0.0,322.0214675150854,0.0
30033420,9.548798877651187,0.0,322.370688309843,0.0
30033450,9.564770200144409,0.0,322.7245537257584,0.0
30033480,9.580790574063144,0.0,323.080496161098,0.0
30033510,9.596816220270048,0.0,323.4369474639703,0.0
30033540,9.612806591411147,0.0,323.79250935103255,0.0
30033570,9.628707950475722,0.0,324.1454967347226,0.0
30033600,9.644483172391578,0.0,324.4948449024531,0.0
30033630,9.660095774894101,0.0,324.8395611557687,0.0
30033660,9.675509060738415,0.0,325.17869048748986,0.0
30033690,9.690687734353531,0.0,325.51135645784115,0.0
30033720,9.705598598437955,0.0,325.83677262914404,0.0
30033750,9.720210901240705,0.0,326.1542437635726,0.0
30033780,9.73449652075776,0.0,326.46316318968854,0.0
30033810,9.748430050230375,0.0,326.76300848309455,0.0
30033840,9.761988811074001,0.0,327.05333622233536,0.0
30033870,9.775152807685961,0.0,327.3337761527057,0.0
30033900,9.787904635167141,0.0,327.60402496612846,0.0
30033930,9.800229349839764,0.0,327.8638398684899,0.0
30033960,9.812114311681128,0.0,328.11303208773,0.0
30033990,9.823549006983594,0.0,328.3514604583867,0.0
30034020,9.834524858619623,0.0,328.5790251984486,0.0
30034050,9.845035030291024,0.0,328.79566197263125,0.0
30034080,9.855074230150924,0.0,329.00133631505946,0.0
30034110,9.864638518216202,0.0,329.19603846391607,0.0
30034140,9.873725121093603,0.0,329.37977864253503,0.0
30034170,9.882332256729788,0.0,329.55258280549333,0.0
30034200,9.890458971155782,0.0,329.7144888545923,0.0
30034230,9.898104988570596,0.0,329.86554331851505,0.0
30034260,9.90527057555341,0.0,330.0057984810028,0.0
30034290,9.911956419730812,0.0,330.1353099351886,0.0
30034320,9.918163522847872,0.0,330.25413453693375,0.0
30034350,9.923893107875298,0.0,330.362328726001,0.0
30034380,9.92914653955119,0.0,330.45994718212074,0.0
30034410,9.93392525756657,0.0,330.54704178159733,0.0
30034440,9.938230721478394,0.0,330.6236608202345,0.0
30034470,9.942064366343978,0.0,330.6898484689705,0.0
30034500,9.945427568029928,0.0,330.74564442984297,0.0
30034530,9.948321617133026,0.0,330.79108376192397,0.0
30034560,9.950747700456413,0.0,330.8261968486033,0.0
30034590,9.9527068890314,0.0,330.85100948027537,0.0
30034620,9.954200131706775,0.0,330.8655430286909,0.0
30034650,9.955228253409508,0.0,330.8698146919748,0.0
30034680,9.955791957229964,0.0,330.8638377915669,0.0
30034710,9.95589182957806,0.0,330.84762210496046,0.0
30034740,9.955528347722856,0.0,330.82117422039823,0.0
30034770,9.95470189004037,0.0,330.7844979370848,0.0
30034800,9.953412744558543,0.0,330.73759454142345,0.0
30034830,9.951660465956289,0.0,330.6804392542695,0.0
30034860,9.949443430196315,0.0,330.6129723417424,0.0
30034890,9.946759389527159,0.0,330.535123199412,0.0
30034920,9.94360601092828,0.0,330.4468237228112,0.0
30034950,9.93998111901938,0.0,330.3480133030735,0.0
30034980,9.935882784051934,0.0,330.238640328286,0.0
30035010,9.931309362435819,0.0,330.1186625569994,0.0
30035040,9.926259521358638,0.0,329.9880470782854,0.0
30035070,9.92073225276869,0.0,329.84677004601747,0.0
30035100,9.914726878309628,0.0,329.69481626164577,0.0
30035130,9.908243046879956,0.0,329.53217865374455,0.0
30035160,9.901280726401772,0.0,329.3588576903221,0.0
30035190,9.893840191145681,0.0,329.17486075148497,0.0
30035220,9.885922005772528,0.0,328.9802014846964,0.0
30035250,9.877527007043852,0.0,328.77489915912514,0.0
30035280,9.86865368894366,0.0,328.55887894291646,0.0
30035310,9.859300886381845,0.0,328.33211028696655,0.0
30035340,9.849469194284893,0.0,328.09461578727945,0.0
30035370,9.839160582987825,0.0,327.84644994021676,0.0
30035400,9.828377719773023,0.0,327.5876804294446,0.0
30035430,9.817123586904042,0.0,327.31837896984985,0.0
30035460,9.805401325048653,0.0,327.03861763605414,0.0
30035490,9.793214168375314,0.0,326.748467532936,0.0
30035520,9.780565409968338,0.0,326.44799831131445,0.0
30035550,9.767458378286912,0.0,326.13727797467163,0.0
30035580,9.753896419135572,0.0,325.8163727927,0.0
30035610,9.739882881414056,0.0,325.48534726604936,0.0
30035640,9.725421106042917,0.0,325.14426412881176,0.0
30035670,9.710514417789943,0.0,324.7931843861757,0.0
30035700,9.69516611975571,0.0,324.4321673857012,0.0
30035730,9.679379490240928,0.0,324.0612709187209,0.0
30035760,9.663157781666865,0.0,323.68055134685466,0.0
30035790,9.646504221218375,0.0,323.29006374784217,0.0
30035820,9.629422012871615,0.0,322.8898620747667,0.0
30035850,9.61191434049496,0.0,322.4799993230423,0.0
30035880,9.593984371745535,0.0,322.0605277003506,0.0
30035910,9.575635262504898,0.0,321.63149879525076,0.0
30035940,9.556870161646488,0.0,321.192963741026,0.0
30035970,9.537692215947082,0.0,320.7449733720732,0.0
30036000,9.518104574997354,0.0,320.2875783708459,0.0
30036030,9.498110395988409,0.0,319.82082940382145,0.0
30036060,9.477712848280618,0.0,319.3447772456138,0.0
30036090,9.456915117683499,0.0,318.85947289079525,0.0
30036120,9.435720410397265,0.0,318.3649676532305,0.0
30036150,9.414131956581661,0.0,317.8613132531669,0.0
30036180,9.392153013532894,0.0,317.3485618924848,0.0
30036210,9.369786868464452,0.0,316.82676631864655,0.0
30036240,9.347036840895694,0.0,316.2959798782369,0.0
30036270,9.323906284656918,0.0,315.75625656070986,0.0
30036300,9.300398589535215,0.0,315.20765103338994,0.0
30036330,9.27651718257526,0.0,314.6502186685311,0.0
30036360,9.25226552907055,0.0,314.08401556336406,0.0
30036390,9.227647133262886,0.0,313.5090985540179,0.0
30036420,9.202665538786151,0.0,312.9255252241551,0.0
30036450,9.177324328880562,0.0,312.3333539091152,0.0
30036480,9.1516271264036,0.0,311.7326436963074,0.0
30036510,9.125577593667966,0.0,311.1234544225398,0.0
30036540,9.099179432131514,0.0,310.5058466689002,0.0
30036570,9.072436386708922,0.0,309.87988193962866,0.0
30036600,9.045352234594807,0.0,309.24562217092847,0.0
30036630,9.01792973155578,0.0,308.6030884772049,0.0
30036660,8.990168508328104,0.0,307.9521931002089,0.0
30036690,8.962063556090088,0.0,307.29270570147753,0.0
30036720,8.933604768092282,0.0,306.6242510815407,0.0
30036750,8.90477716680264,0.0,305.9463234283362,0.0
30036780,8.875561433000295,0.0,305.2583066904866,0.0
30036810,8.84593454085992,0.0,304.55949610292805,0.0
30036840,8.81587041960719,0.0,303.8491189008611,0.0
30036870,8.785340611221937,0.0,303.12635363003056,0.0
30036900,8.754314929073885,0.0,302.39034865778524,0.0
30036930,8.72276208540577,0.0,301.6402386754181,0.0
30036960,8.690650260456064,0.0,300.87515878302673,0.0
30036990,8.65794760883668,0.0,300.0942563935722,0.0
30037020,8.624622707191424,0.0,299.2967012485759,0.0
30037050,8.590644946527664,0.0,298.48169375962686,0.0
30037080,8.555984871279051,0.0,297.6484718319083,0.0
30037110,8.520614466964032,0.0,296.7963163023487,0.0
30037140,8.484507398765254,0.0,295.9245551198219,0.0
30037170,8.447639203909622,0.0,295.0325663944501,0.0
30037200,8.409987441189559,0.0,294.11978044311564,0.0
30037230,8.371531801296612,0.0,293.18568095614995,0.0
30037260,8.332254181833353,0.0,292.22980540640526,0.0
30037290,8.292138730935887,0.0,291.251744816056,0.0
30037320,8.251171863422655,0.0,290.2511429895409,0.0
30037350,8.209342253276885,0.0,289.2276953130329,0.0
30037380,8.166640806114247,0.0,288.181147212528,0.0
30037410,8.123060176356832,0.0,287.11127450475817,0.0
30037440,8.078517953256078,0.0,286.0138727167942,0.0
30037470,8.032644677826008,0.0,284.8769911501144,0.0
30037500,7.985312284082914,0.0,283.6992770812577,0.0
30037530,7.936574311320835,0.0,282.4831284103501,0.0
30037560,7.8864914678503535,0.0,281.2308483116972,0.0
30037590,7.835126169324888,0.0,279.9446217866674,0.0
30037620,7.782539029974063,0.0,278.62628572968623,0.0
30037650,7.728791637576306,0.0,277.2776072813319,0.0
30037680,7.673945098626804,0.0,275.90024278831186,0.0
30037710,7.618059248356199,0.0,274.4957237194842,0.0
30037740,7.561192195977375,0.0,273.0654543602155,0.0
30037770,7.503399910460914,0.0,271.6107229494743,0.0
30037800,7.444735822669725,0.0,270.13270725571516,0.0
30037830,7.385250535044746,0.0,268.63247847731617,0.0
30037860,7.324991668346517,0.0,267.1110061231275,0.0
30037890,7.264003829532642,0.0,265.5691644969357,0.0
30037920,7.202328670974874,0.0,264.0077404114453,0.0
30037950,7.140005015979339,0.0,262.4274416069596,0.0
30037980,7.077069032761537,0.0,260.82890548478656,0.0
30038010,7.013554443208123,0.0,259.21270789521026,0.0
30038040,6.949492754888894,0.0,257.57937179207806,0.0
30038070,6.884913506286613,0.0,255.92937560422808,0.0
30038100,6.819844516670477,0.0,254.2631612019556,0.0
30038130,6.7543121335241105,0.0,252.58114136411183,0.0
30038160,6.6883414718790855,0.0,250.88370667835662,0.0
30038190,6.621956641237608,0.0,249.1712318326253,0.0
30038220,6.555181009746065,0.0,247.4440837208197,0.0
30038250,6.488037977615381,0.0,245.70265217718298,0.0
30038280,6.420551891950811,0.0,243.94737622327685,0.0
30038310,6.3527481583055545,0.0,242.17873613339876,0.0
30038340,6.284652284069409,0.0,240.39721265068252,0.0
30038370,6.216288382335281,0.0,238.60323448780179,0.0
30038400,6.147677762265545,0.0,236.79713318812907,0.0
30038430,6.078837731615006,0.0,234.979104871976,0.0
30038460,6.009780839861449,0.0,233.1491912991375,0.0
30038490,5.940514956643143,0.0,231.307292461446,0.0
30038520,5.871044014970268,0.0,229.453196943178,0.0
30038550,5.801369112913225,0.0,227.58662244726398,0.0
30038580,5.731489881960127,0.0,225.70726442601224,0.0
30038610,5.661403815650362,0.0,223.81467264879836,0.0
30038640,5.590965450480679,0.0,221.90079029000518,0.0
30038670,5.519733419562295,0.0,219.95072352460195,0.0
30038700,5.4476651519816395,0.0,217.96573605653413,0.0
30038730,5.374849076186111,0.0,215.94937291255332,0.0
30038760,5.301376458119913,0.0,213.90512898119692,0.0
30038790,5.227337107809319,0.0,211.83614412703392,0.0
30038820,5.152819314472046,0.0,209.74519970486665,0.0
30038850,5.07791258784756,0.0,207.63503995063456,0.0
30038880,5.002704898412786,0.0,205.50826302296508,0.0
30038910,4.927281670939712,0.0,203.36730351755924,0.0
30038940,4.8517253003680905,0.0,201.21443018681524,0.0
30038970,4.776114570297859,0.0,199.05175378003267,0.0
30039000,4.700524109078,0.0,196.881229734772,0.0
30039030,4.625024098165234,0.0,194.704660232694,0.0
30039060,4.549681193251746,0.0,192.52369817981793,0.0
30039090,4.474558118899212,0.0,190.33985351252957,0.0
30039120,4.399712858312121,0.0,188.15450129052593,0.0
30039150,4.325198754732849,0.0,185.96889093269692,0.0
30039180,4.251064694501699,0.0,183.7841561142509,0.0
30039210,4.177355336647852,0.0,181.60132499231534,0.0
30039240,4.104111375218747,0.0,179.4213305096228,0.0
30039270,4.031369822319919,0.0,177.24502057047872,0.0
30039300,3.95916430153571,0.0,175.07316791704343,0.0
30039330,3.887522499315108,0.0,172.90625248808152,0.0
30039360,3.8163974100988525,0.0,170.7407271650726,0.0
30039390,3.7456565937335493,0.0,168.5715153727132,0.0
30039420,3.6753114234915487,0.0,166.39981211015981,0.0
30039450,3.605412369912158,0.0,164.22755919491482,0.0
30039480,3.536008571561442,0.0,162.05659608238463,0.0
30039510,3.467148677013772,0.0,159.88869900542102,0.0
30039540,3.3988805072981756,0.0,157.7255323825473,0.0
30039570,3.3312420150292756,0.0,155.56838316410347,0.0
30039600,3.264267408208888,0.0,153.41841241918902,0.0
30039630,3.1979954118055183,0.0,151.27695366885368,0.0
30039660,3.1324624948235544,0.0,149.14526944660219,0.0
30039690,3.0677023371796253,0.0,147.024533113223,0.0
30039720,3.003745302451541,0.0,144.9158161811752,0.0
30039750,2.9406187953641907,0.0,142.82010577592644,0.0
30039780,2.878347438096278,0.0,140.73831501203912,0.0
30039810,2.8169494672142763,0.0,138.67105014275705,0.0
30039840,2.7564166237910097,0.0,136.6174787997757,0.0
30039870,2.6967180427693593,0.0,134.57609528598954,0.0
30039900,2.6378338975746085,0.0,132.5465546144345,0.0
30039930,2.579790938066356,0.0,130.5303588239052,0.0
30039960,2.5226159048971994,0.0,128.52886762568576,0.0
30039990,2.466330119759576,0.0,126.54321514877955,0.0
30040020,2.4109578426004252,0.0,124.5746645703862,0.0
30040050,2.3565188624855855,0.0,122.62428554898628,0.0
30040080,2.3030310026587526,0.0,120.69308966679566,0.0
30040110,2.250510203935321,0.0,118.78203295304539,0.0
30040140,2.198969254029812,0.0,116.89193012419776,0.0
30040170,2.148406146917284,0.0,115.02270142035445,0.0
30040200,2.0988063306877986,0.0,113.17384047940445,0.0
30040230,2.050156897418583,0.0,111.34531225064939,0.0
30040260,2.002465393266218,0.0,109.5379682084698,0.0
30040290,1.9557367834807164,0.0,107.75244592448725,0.0
30040320,1.9099692569831512,0.0,105.98907429347253,0.0
30040350,1.8651573305873121,0.0,104.24797232880435,0.0
30040380,1.8212903119555466,0.0,102.5290090728505,0.0
30040410,1.7783508466401474,0.0,100.83177818954977,0.0
30040440,1.7363195791350405,0.0,99.15580442339689,0.0
30040470,1.695175276339925,0.0,97.50052310758952,0.0
30040500,1.654895587835277,0.0,95.86533230139527,0.0
30040530,1.6154579560120463,0.0,94.2496379011363,0.0
30040560,1.5768400488551284,0.0,92.65286307335096,0.0
30040590,1.5390197044653304,0.0,91.07443677354384,0.0
30040620,1.5019748820750936,0.0,89.5137884097195,0.0
30040650,1.4656837423753255,0.0,87.97034946426362,0.0
30040680,1.4301247643902375,0.0,86.4435574492581,0.0
30040710,1.3952761178014101,0.0,84.93282326492125,0.0
30040740,1.3611183878764743,0.0,83.43766555761826,0.0
30040770,1.3276315125714642,0.0,81.95755650832615,0.0
30040800,1.2947960860616183,0.0,80.4919873946878,0.0
30040830,1.2625935339509597,0.0,79.04047639106065,0.0
30040860,1.2310060939944938,0.0,77.60256751717723,0.0
30040890,1.2000168044644999,0.0,76.17783012753087,0.0
30040920,1.169609505175437,0.0,74.76585914224863,0.0
30040950,1.1397690125288678,0.0,73.36629042379498,0.0
30040980,1.110480605739971,0.0,71.97877320655371,0.0
30041010,1.081731517647897,0.0,70.6030388425546,0.0
30041040,1.0535093949397423,0.0,69.23882388286174,0.0
30041070,1.025802441532903,0.0,67.88588124308802,0.0
30041100,0.9985994624423188,0.0,66.54398234196489,0.0
30041130,0.971889856003413,0.0,65.21291741794725,0.0
30041160,0.9456635894657823,0.0,63.89249524348481,0.0
30041190,0.9199111711190932,0.0,62.582542654831045,0.0
30041220,0.8946236218432077,0.0,61.28290401182262,0.0
30041250,0.8697924467221521,0.0,59.993440625214284,0.0
30041280,0.8454096070882324,0.0,58.71403017236443,0.0
30041310,0.8214674932661117,0.0,57.44456611523837,0.0
30041340,0.7979588981970198,0.0,56.18495713082086,0.0
30041370,0.7748769920633087,0.0,54.935126561873915,0.0
30041400,0.7522152980034739,0.0,53.69501189462565,0.0
30041430,0.729967668985535,0.0,52.46456426883536,0.0
30041460,0.7081282658932637,0.0,51.24374802511969,0.0
30041490,0.6866915368698789,0.0,50.032540294263285,0.0
30041520,0.6656521979559239,0.0,48.83093063320884,0.0
30041550,0.645005215055086,0.0,47.63892071279895,0.0
30041580,0.6247457872602722,0.0,46.45652406266408,0.0
30041610,0.6048693315735133,0.0,45.28376587937717,0.0
30041640,0.5853714690622575,0.0,44.120682905180885,0.0
30041670,0.5662480125042141,0.0,42.96732338613496,0.0
30041700,0.5474949555941412,0.0,41.82374712093613,0.0
30041730,0.5291084638145315,0.0,40.69002561501344,0.0
30041760,0.5110848671155469,0.0,39.56624235929187,0.0
30041790,0.49342065461653023,0.0,38.45249326016679,0.0
30041820,0.4761124716390453,0.0,37.34888725785554,0.0
30041850,0.4591570937004021,0.0,36.2555443001007,0.0
30041880,0.4425514195467016,0.0,35.17259624069381,0.0
30041910,0.4262925405741007,0.0,34.10019549820338,0.0
30041940,0.41037782873421874,0.0,33.03852354242483,0.0
30041970,0.39480501207100904,0.0,31.98779837445346,0.0
30042000,0.37957220972048406,0.0,30.948277994409253,0.0
30042030,0.36467792741680766,0.0,29.920260832498514,0.0
30042060,0.35012106492723494,0.0,28.904088653441022,0.0
30042090,0.33590109308084376,0.0,27.90016922973836,0.0
30042120,0.32201866690723685,0.0,26.90904752132552,0.0
30042150,0.3084754466478277,0.0,25.931364459289725,0.0
30042180,0.2952562766092492,0.0,24.965615241502185,0.0
30042210,0.2823437271823438,0.0,24.010544444066085,0.0
30042240,0.2697142890092705,0.0,23.064456604840004,0.0
30042270,0.2573531304138653,0.0,22.126478875300283,0.0
30042300,0.2452498668052334,0.0,21.196130837635923,0.0
30042330,0.2333938673140856,0.0,20.272929885433008,0.0
30042360,0.2217777999321924,0.0,19.356674318863035,0.0
30042390,0.21039718941329977,0.0,18.447413986903452,0.0
30042420,0.19924853743358115,0.0,17.545283055604422,0.0
30042450,0.18832991631941895,0.0,16.65055777837692,0.0
30042480,0.17764068280619968,0.0,15.763635405506797,0.0
30042510,0.16718145876846843,0.0,14.885037930487677,0.0
30042540,0.15695398725903756,0.0,14.01540594370383,0.0
30042570,0.1469610408689979,0.0,13.15549385317976,0.0
30042600,0.13720630161920072,0.0,12.306167748790417,0.0
30042630,0.12769430095479553,0.0,11.468407137729736,0.0
30042660,0.11843035965319391,0.0,10.643305801609177,0.0
30042690,0.10942054519011397,0.0,9.832073674925724,0.0
30042720,0.1006716363874424,0.0,9.036041609169843,0.0
30042750,0.092191107941918,0.0,8.25666890599426,0.0
30042780,0.08398713314000011,0.0,7.49555108079336,0.0
30042810,0.07606860689029168,0.0,6.754427802478043,0.0
30042840,0.06844518955222548,0.0,6.035194105840619,0.0
30042870,0.061127374610222086,0.0,5.3399170816335015,0.0
30042900,0.05412658325446392,0.0,4.670855888000239,0.0
30042930,0.04745528974530273,0.0,4.030481462626219,0.0
30042960,0.041127182186440465,0.0,3.4214967377977747,0.0
30042990,0.03515736465744251,0.0,2.8468632421860596,0.0
30043020,0.029562606444097386,0.0,2.309838179598832,0.0
30043050,0.024361655397473116,0.0,1.814019603495455,0.0
30043080,0.01957561621095914,0.0,1.3633915092780653,0.0
30043110,0.015228414505603402,0.0,0.9623684275941189,0.0
30043140,0.01134736701317854,0.0,0.6158492307428569,0.0
30043170,0.007963881787662672,0.0,0.32929156007604155,0.0
30043200,0.005114319431952837,0.0,0.1088068301251768,0.0
30043230,0.002841055845798387,0.12912569024752882,0.0,0.12912569024752882
30043260,0.001193799075563583,0.35207721261470015,0.0,0.35207721261470015
30043290,0.0002312282619830674,0.27729188017224654,0.0,0.27729188017224654
30043320,1.0510069211785541e-07,0.007373276941715958,0.0,0.007373276941715958
30043350,1.24643673054642e-13,8.26910061723413e-06,0.0,8.26910061723413e-06
30043380,7.787329380437712e-16,6.734367341862052e-07,0.0,6.734367341862052e-07
30043410,1.9913657844335618e-15,0.0,3.3298036915108947e-07,0.0
30043440,2.3859276690462043e-14,0.0,1.1881364833474578e-06,0.0
30043470,3.796716806962225e-15,0.0,4.886034909679884e-07,0.0
30043500,6.833748003601103e-17,0.0,6.757260704927799e-08,0.0
30043530,3.048027970649404e-16,4.902902135322563e-07,0.0,4.902902135322563e-07
30043560,1.5669268768951283e-17,0.0,3.436497960171758e-08,0.0
30043590,3.971601711072185e-19,1.8786958350863058e-08,0.0,1.8786958350863058e-08
30043620,3.070775554135184e-20,0.0,1.6139015083815637e-09,0.0
30043650,1.0723791110637236e-20,0.0,9.81799886866008e-10,0.0
30043680,9.993189078578584e-19,3.2508694323505115e-08,0.0,3.2508694323505115e-08
30043710,1.6542075505330274e-17,0.0,4.081288257883077e-08,0.0
30043740,1.331650438405115e-15,1.2549045081500126e-06,0.0,1.2549045081500126e-06
30043770,2.2239582520822865e-16,5.270072767891873e-07,0.0,5.270072767891873e-07
30043800,2.7592373872038122e-17,0.0,5.720129835347843e-08,0.0
30043830,1.1338690002782998e-17,0.0,3.764630465989176e-08,0.0
30043860,2.1754237852959776e-18,5.6404684483218955e-08,0.0,5.6404684483218955e-08
30043890,1.824751127171889e-18,5.2986130159540334e-08,0.0,5.2986130159540334e-08
30043920,7.42575387761015e-17,0.0,1.0395939220674344e-07,0.0
30043950,4.6378808314187184e-20,0.0,2.6623300081420354e-09,0.0
30043980,4.082371138501857e-20,8.527958168962336e-09,0.0,8.527958168962336e-09
30044010,1.243829146942764e-18,4.819250565242632e-08,0.0,4.819250565242632e-08
30044040,2.2061354296843683e-19,2.076975870075089e-08,0.0,2.076975870075089e-08
30044070,2.061268351819455e-23,2.053565210527199e-10,0.0,2.053565210527199e-10
30044100,1.3920854677298343e-19,0.0,5.1764845700615304e-09,0.0
30044130,1.9977380573991164e-19,0.0,6.337653755450733e-09,0.0
30044160,7.617009522238918e-19,4.2141454411540565e-08,0.0,4.2141454411540565e-08
30044190,2.3584747421455116e-19,0.0,7.1838917234965635e-09,0.0
30044220,3.3627166822052605e-19,2.9188005790985857e-08,0.0,2.9188005790985857e-08
30044250,4.424999653674541e-19,0.0,1.0249639802020073e-08,0.0
30044280,3.6523856640064003e-19,3.1661385489519155e-08,0.0,3.1661385489519155e-08
30044310,3.8707341925067523e-19,0.0,9.970435605360404e-09,0.0
30044340,4.0701004703195155e-19,3.473772295830759e-08,0.0,3.473772295830759e-08
30044370,3.9891168204341193e-19,0.0,1.0512672827113264e-08,0.0
30044400,4.061347648564559e-19,3.6016340707864923e-08,0.0,3.6016340707864923e-08
30044430,4.1310796882516433e-19,0.0,1.1096571000291127e-08,0.0
30044460,4.159354193356999e-19,3.7781930340947574e-08,0.0,3.7781930340947574e-08
30044490,4.2124807840558774e-19,0.0,1.1608199254062475e-08,0.0
30044520,4.26585795447602e-19,3.961439223179562e-08,0.0,3.961439223179562e-08
30044550,4.314381498267258e-19,0.0,1.2155724475417795e-08,0.0
30044580,4.367653738258473e-19,4.145279356794131e-08,0.0,4.145279356794131e-08
30044610,4.42228390518381e-19,0.0,1.2719965453759609e-08,0.0
30044640,4.477312337643645e-19,4.3355811333432485e-08,0.0,4.3355811333432485e-08
30044670,4.534443259585003e-19,0.0,1.3298661178303402e-08,0.0
30044700,4.593035725934045e-19,4.531610392111709e-08,0.0,4.531610392111709e-08
30044730,4.653144176252349e-19,0.0,1.3895368248282401e-08,0.0
30044760,4.714956073716049e-19,4.733529826828799e-08,0.0,4.733529826828799e-08
30044790,4.7785438388793655e-19,0.0,1.4510645819913738e-08,0.0
30044820,4.8438774938162175e-19,4.9418445239375e-08,0.0,4.9418445239375e-08
30044850,4.911134003833638e-19,0.0,1.514556539515632e-08,0.0
30044880,4.980315787018126e-19,5.156929773103621e-08,0.0,5.156929773103621e-08
30044910,5.051561496265007e-19,0.0,1.5801464917803635e-08,0.0
30044940,5.124902660947616e-19,5.3792290239555816e-08,0.0,5.3792290239555816e-08
30044970,5.2004709907831e-19,0.0,1.6479708521257947e-08,0.0
30045000,5.278197686594301e-19,5.60915540184445e-08,0.0,5.60915540184445e-08
30045030,5.358707233002539e-19,0.0,1.7182002937673144e-08,0.0
30045060,5.441746655380085e-19,5.847655754245436e-08,0.0,5.847655754245436e-08
30045090,5.52720175171199e-19,0.0,1.7910221004734574e-08,0.0
30045120,5.615386796243104e-19,6.09477229643942e-08,0.0,6.09477229643942e-08
30045150,5.706474444657614e-19,0.0,1.8665583631731432e-08,0.0
30045180,5.800527665316539e-19,6.351390417264901e-08,0.0,6.351390417264901e-08
30045210,5.8977483262079545e-19,0.0,1.9450457790379108e-08,0.0
30045240,5.99825646286673e-19,6.618229046493047e-08,0.0,6.618229046493047e-08
30045270,6.102235346940636e-19,0.0,2.0267207936348345e-08,0.0
30045300,6.209827846463548e-19,6.896100414369995e-08,0.0,6.896100414369995e-08
30045330,6.321245387499594e-19,0.0,2.111836202907235e-08,0.0
30045360,6.436647346024791e-19,7.185899081046835e-08,0.0,7.185899081046835e-08
30045390,6.556270584360481e-19,0.0,2.200674258564243e-08,0.0
30045420,6.680301075583654e-19,7.48861548189122e-08,0.0,7.48861548189122e-08
30045450,6.8090034621876625e-19,0.0,2.2935487689139567e-08,0.0
30045480,6.942593895235971e-19,7.805353515915537e-08,0.0,7.805353515915537e-08
30045510,7.081370519873728e-19,0.0,2.3908094692752e-08,0.0
30045540,7.22558477753991e-19,8.13734555919274e-08,0.0,8.13734555919274e-08
30045570,7.375574016268816e-19,0.0,2.4928474021342982e-08,0.0
30045600,7.531631443204458e-19,8.48597124181339e-08,0.0,8.48597124181339e-08
30045630,1.0318127866020407e-23,0.0,2.969611317176631e-10,0.0
30045660,1.795527562025344e-27,0.0,3.757153271824254e-12,0.0
30045690,2.364518853173952e-27,1.3790330281591328e-11,0.0,1.3790330281591328e-11
30045720,3.6603761450598238e-31,1.6470354590732697e-13,0.0,1.6470354590732697e-13
30045750,7.779241113280462e-31,0.0,6.916991075905109e-14,0.0
30045780,1.3828168717198033e-32,0.0,8.858143035107705e-15,0.0
30045810,9.340717181960043e-32,7.372905738580891e-14,0.0,7.372905738580891e-14
30045840,1.2772121060705097e-33,8.2843760372883e-15,0.0,8.2843760372883e-15
30045870,6.089942597674972e-32,0.0,1.6492176419156345e-14,0.0
30045900,1.7159005254307905e-33,8.86811129304279e-15,0.0,8.86811129304279e-15
30045930,8.572673307556433e-32,0.0,1.8071007244400033e-14,0.0
30045960,9.695172756282699e-33,1.9464734639923493e-14,0.0,1.9464734639923493e-14
30045990,1.1648215201440021e-30,0.0,6.149049316344187e-14,0.0
30046020,2.1799179773475316e-33,8.516490050198042e-15,0.0,8.516490050198042e-15
30046050,2.592344231051659e-35,0.0,2.675247142901378e-16,0.0
30046080,9.771869814088711e-32,0.0,1.576543911375934e-14,0.0
30046110,6.962913617675708e-32,0.0,1.2768076487198635e-14,0.0
30046140,1.4700661453252588e-33,0.0,1.7790544574210263e-15,0.0
30046170,5.58060222207717e-34,3.5016715210632185e-15,0.0,3.5016715210632185e-15
30046200,4.6511863665434145e-35,0.0,2.904604023374131e-16,0.0
30046230,7.785463988383727e-35,0.0,3.596483589989533e-16,0.0
30046260,7.784355068936328e-36,3.624955124235517e-16,0.0,3.624955124235517e-16
30046290,5.724591497200047e-36,2.9699252840604857e-16,0.0,2.9699252840604857e-16
30046320,8.848414746767046e-37,0.0,3.3432521161397976e-17,0.0
30046350,2.792535757021375e-37,0.0,1.790555220619757e-17,0.0
30046380,1.151121065066846e-37,3.648670996590864e-17,0.0,3.648670996590864e-17
30046410,1.3081750770412668e-38,1.1695217955777181e-17,0.0,1.1695217955777181e-17
30046440,1.1872237075300326e-38,0.0,3.173143612316803e-18,0.0
30046470,4.093957522056859e-40,0.0,5.584321235225446e-19,0.0
