time,con_oveTSetHea_u,con_oveTSetCoo_u,zon_reaTRooAir_y
30027870,294.15,297.15,297.20559526464524
30027900,294.15,297.15,297.2049579355625
30027930,294.15,297.15,297.20442989591515
30027960,294.15,297.15,297.20399446280834
30027990,294.15,297.15,297.20363623309464
30028020,294.15,297.15,297.2033411026866
30028050,294.15,297.15,297.2030962702362
30028080,294.15,297.15,297.2028902312556
30028110,294.15,297.15,297.2027127436123
30028140,294.15,297.15,297.20255478245906
30028170,294.15,297.15,297.202408492986
30028200,294.15,297.15,297.2022671306437
30028230,294.15,297.15,297.20212498694906
30028260,294.15,297.15,297.2019773218484
30028290,294.15,297.15,297.2018202859618
30028320,294.15,297.15,297.2016508442456
30028350,294.15,297.15,297.20146669754666
30028380,294.15,297.15,297.2012662071046
30028410,294.15,297.15,297.2010483192355
30028440,294.15,297.15,297.2008124895314
30028470,294.15,297.15,297.20055861425476
30028500,294.15,297.15,297.2002869649105
30028530,294.15,297.15,297.19999812582193
30028560,294.15,297.15,297.1996929363562
30028590,294.15,297.15,297.19937243798586
30028620,294.15,297.15,297.1990378261669
30028650,294.15,297.15,297.198690407054
30028680,294.15,297.15,297.1983315589316
30028710,294.15,297.15,297.1979626982879
30028740,294.15,297.15,297.19758525039487
30028770,294.15,297.15,297.1972006241986
30028800,294.15,297.15,297.1968101912681
30028830,294.15,297.15,297.19641526853025
30028860,294.15,297.15,297.19601710450047
30028890,294.15,297.15,297.1956168687112
30028920,294.15,297.15,297.195215644028
30028950,294.15,297.15,297.19481442154597
30028980,294.15,297.15,297.1944140977603
30029010,294.15,297.15,297.19401547371496
30029040,294.15,297.15,297.19361925584474
30029070,294.15,297.15,297.1932260582413
30029100,294.15,297.15,297.1928364060898
30029130,294.15,297.15,297.19245074004266
30029160,294.15,297.15,297.1920694213154
30029190,294.15,297.15,297.19169273731075
30029220,294.15,297.15,297.1913209075966
30029250,294.15,297.15,297.19095409008685
30029280,294.15,297.15,297.19059238728823
30029310,294.15,297.15,297.19023585250255
30029340,294.15,297.15,297.18988449588494
30029370,294.15,297.15,297.18953829028277
30029400,294.15,297.15,297.1891971767876
30029430,294.15,297.15,297.18886106441147
30029460,294.15,297.15,297.1885298205981
30029490,294.15,297.15,297.18820326293786
30029520,294.15,297.15,297.18788116260106
30029550,294.15,297.15,297.1875632580878
30029580,294.15,297.15,297.18724927081735
30029610,294.15,297.15,297.1869389165757
30029640,294.15,297.15,297.1866319123001
30029670,294.15,297.15,297.1863279806952
30029700,294.15,297.15,297.18602685424514
30029730,294.15,297.15,297.1857282791514
30029760,294.15,297.15,297.18543201825867
30029790,294.15,297.15,297.1851378533148
30029820,294.15,297.15,297.18484558610317
30029850,294.15,297.15,297.18455503907063
30029880,294.15,297.15,297.18426605496694
30029910,294.15,297.15,297.18397849722356
30029940,294.15,297.15,297.18369224847794
30029970,294.15,297.15,297.1834072104071
30030000,294.15,297.15,297.1831233015653
30030030,294.15,297.15,297.18284045748993
30030060,294.15,297.15,297.1825586284946
30030090,294.15,297.15,297.18227777797597
30030120,294.15,297.15,297.18199788103874
30030150,294.15,297.15,297.18171892311375
30030180,294.15,297.15,297.1814408989373
30030210,294.15,297.15,297.18116381060486
30030240,294.15,297.15,297.18088766706694
30030270,294.15,297.15,297.1806124816176
30030300,294.15,297.15,297.18033827181387
30030330,294.15,297.15,297.18006505832597
30030360,294.15,297.15,297.1797928639402
30030390,294.15,297.15,297.17952171274186
30030420,294.15,297.15,297.17925162940315
30030450,294.15,297.15,297.17898263861315
30030480,294.15,297.15,297.17871476459845
30030510,294.15,297.15,297.17844803070886
30030540,294.15,297.15,297.1781824590772
30030570,294.15,297.15,297.1779180703571
30030600,294.15,297.15,297.17765488353103
30030630,294.15,297.15,297.17739291577703
30030660,294.15,297.15,297.1771321823862
30030690,294.15,297.15,297.17687269672456
30030720,294.15,297.15,297.17661447023306
30030750,294.15,297.15,297.1763575124587
30030780,294.15,297.15,297.17610183111253
30030810,294.15,297.15,297.1758474321472
30030840,294.15,297.15,297.17559431985063
30030870,294.15,297.15,297.175342496951
30030900,294.15,297.15,297.17509196472815
30030930,294.15,297.15,297.17484272313044
30030960,294.15,297.15,297.1745947708912
30030990,294.15,297.15,297.1743481056447
30031020,294.15,297.15,297.17410272403845
30031050,294.15,297.15,297.17385862184017
30031080,294.15,297.15,297.1736157940384
30031110,294.15,297.15,297.17337423493575
30031140,294.15,297.15,297.17313393823355
30031170,294.15,297.15,297.1728948971079
30031200,294.15,297.15,297.1726571042764
30031230,294.15,297.15,297.17242057766225
30031260,294.15,297.15,297.1721853799149
30031290,294.15,297.15,297.17195159366463
30031320,294.15,297.15,297.1717192916502
30031350,294.15,297.15,297.1714885250977
30031380,294.15,297.15,297.171259326284
30031410,294.15,297.15,297.1710317139619
30031440,294.15,297.15,297.17080569622595
30031470,294.15,297.15,297.1705812712204
30031500,294.15,297.15,297.1703584275276
30031530,294.15,297.15,297.17013714508414
30031560,294.15,297.15,297.1699173964697
30031590,294.15,297.15,297.1696991481812
30031620,294.15,297.15,297.1694823617082
30031650,294.15,297.15,297.16926699442985
30031680,294.15,297.15,297.16905300039514
30031710,294.15,297.15,297.16884033100735
30031740,294.15,297.15,297.16862893559886
30031770,294.15,297.15,297.16841876188045
30031800,294.15,297.15,297.1682097562526
30031830,294.15,297.15,297.1680018639748
30031860,294.15,297.15,297.16779502918223
30031890,294.15,297.15,297.1675891947354
30031920,294.15,297.15,297.1673843018742
30031950,294.15,297.15,297.16718028963595
30031980,294.15,297.15,297.16697709396874
30032010,294.15,297.15,297.166774646435
30032040,294.15,297.15,297.16657287232687
30032070,294.15,297.15,297.16637168790476
30032100,294.15,297.15,297.16617099614143
30032130,294.15,297.15,297.1659706799722
30032160,294.15,297.15,297.1657705906802
30032190,294.15,297.15,297.16557052552173
30032220,294.15,297.15,297.16537017550456
30032250,294.15,297.15,297.16516892623196
30032280,294.15,297.15,297.16496637726044
30032310,294.15,297.15,297.16476383839995
30032340,294.15,297.15,297.1645633371089
30032370,294.15,297.15,297.1643663705596
30032400,294.15,297.15,297.1641735980752
30032430,294.15,297.15,297.1639851647184
30032460,294.15,297.15,297.16380104028303
30032490,294.15,297.15,297.16362114165975
30032520,294.15,297.15,297.1634453223871
30032550,294.15,297.15,297.16327335409187
30032580,294.15,297.15,297.1631049415224
30032610,294.15,297.15,297.16293975402465
30032640,294.15,297.15,297.16277745110506
30032670,294.15,297.15,297.16261769620877
30032700,294.15,297.15,297.16246016358537
30032730,294.15,297.15,297.16230454335016
30032760,294.15,297.15,297.16215054623217
30032790,294.15,297.15,297.1619979073925
30032820,294.15,297.15,297.1618463887287
30032850,294.15,297.15,297.16169577975796
30032880,294.15,297.15,297.1615458980356
30032910,294.15,297.15,297.1613965906028
30032940,294.15,297.15,297.1612477353391
30032970,294.15,297.15,297.16109924002467
30033000,294.15,297.15,297.16095103889626
30033030,294.15,297.15,297.16080307568745
30033060,294.15,297.15,297.1606552670304
30033090,294.15,297.15,297.1605074706717
30033120,294.15,297.15,297.1603594826515
30033150,294.15,297.15,297.1602110591293
30033180,294.15,297.15,297.1600619428459
30033210,294.15,297.15,297.15991188037617
30033240,294.15,297.15,297.1597606295863
30033270,294.15,297.15,297.15960796302755
30033300,294.15,297.15,297.1594536713157
30033330,294.15,297.15,297.1592975668411
30033360,294.15,297.15,297.1591394865927
30033390,294.15,297.15,297.1589917488099
30033420,294.15,297.15,297.15888326123826
30033450,294.15,297.15,297.15880617584986
30033480,294.15,297.15,297.15874972768563
30033510,294.15,297.15,297.15870153679015
30033540,294.15,297.15,297.15865674066526
30033570,294.15,297.15,297.15860635131736
30033600,294.15,297.15,297.15855163637906
30033630,294.15,297.15,297.1584877046719
30033660,294.15,297.15,297.1584100410811
30033690,294.15,297.15,297.15831970577176
30033720,294.15,297.15,297.15821530781693
30033750,294.15,297.15,297.1580957438629
30033780,294.15,297.15,297.1579616661319
30033810,294.15,297.15,297.1578136127404
30033840,294.15,297.15,297.15765226861095
30033870,294.15,297.15,297.157478476853
30033900,294.15,297.15,297.15729321328917
30033930,294.15,297.15,297.1570975350341
30033960,294.15,297.15,297.156892532414
30033990,294.15,297.15,297.15667929284245
30034020,294.15,297.15,297.1564588752979
30034050,294.15,297.15,297.1562322920631
30034080,294.15,297.15,297.15600049539904
30034110,294.15,297.15,297.1557643680062
30034140,294.15,297.15,297.15552471672316
30034170,294.15,297.15,297.15528226906486
30034200,294.15,297.15,297.1550376721939
30034230,294.15,297.15,297.1547914938991
30034260,294.15,297.15,297.15454422516996
30034290,294.15,297.15,297.154296283993
30034320,294.15,297.15,297.1540480200436
30034350,294.15,297.15,297.1537997199913
30034380,294.15,297.15,297.1535516131771
30034410,294.15,297.15,297.1533038774871
30034440,294.15,297.15,297.1530566452062
30034470,294.15,297.15,297.15281000876456
30034500,294.15,297.15,297.15256402626113
30034530,294.15,297.15,297.1523187266822
30034560,294.15,297.15,297.15207411475706
30034590,294.15,297.15,297.1518301754148
30034620,294.15,297.15,297.1515868778204
30034650,294.15,297.15,297.15134417898344
30034680,294.15,297.15,297.15110202694166
30034710,294.15,297.15,297.1508603635323
30034740,294.15,297.15,297.15061912676964
30034770,294.15,297.15,297.1503782528529
30034800,294.15,297.15,297.15013767783125
30034830,294.15,297.15,297.149897251971
30034860,294.15,297.15,297.1496567077299
30034890,294.15,297.15,297.14941576276203
30034920,294.15,297.15,297.14917418895783
30034950,294.15,297.15,297.14893183153237
30034980,294.15,297.15,297.1486886022632
30035010,294.15,297.15,297.14844446619077
30035040,294.15,297.15,297.1481994296515
30035070,294.15,297.15,297.14795353095707
30035100,294.15,297.15,297.1477068330201
30035130,294.15,297.15,297.14745941719394
30035160,294.15,297.15,297.1472113779615
30035190,294.15,297.15,297.1469628183497
30035220,294.15,297.15,297.14671384603344
30035250,294.15,297.15,297.14646457009167
30035280,294.15,297.15,297.14621481187095
30035310,294.15,297.15,297.1459644069381
30035340,294.15,297.15,297.1457134187154
30035370,294.15,297.15,297.1454621014149
30035400,294.15,297.15,297.14521076552603
30035430,294.15,297.15,297.1449596853397
30035460,294.15,297.15,297.1447090702565
30035490,294.15,297.15,297.1444590725145
30035520,294.15,297.15,297.14420980357033
30035550,294.15,297.15,297.1439613465232
30035580,294.15,297.15,297.1437137630482
30035610,294.15,297.15,297.14346709711185
30035640,294.15,297.15,297.1432213775332
30035670,294.15,297.15,297.14297662032016
30035700,294.15,297.15,297.14273283095736
30035730,294.15,297.15,297.1424900065606
30035760,294.15,297.15,297.1422481378099
30035790,294.15,297.15,297.14200721063145
30035820,294.15,297.15,297.141767207636
30035850,294.15,297.15,297.141528109336
30035880,294.15,297.15,297.1412898951642
30035910,294.15,297.15,297.1410525443141
30035940,294.15,297.15,297.1408160364183
30035970,294.15,297.15,297.14058035208456
30036000,294.15,297.15,297.14034547330425
30036030,294.15,297.15,297.14011138375065
30036060,294.15,297.15,297.1398780689819
30036090,294.15,297.15,297.1396455165635
30036120,294.15,297.15,297.13941371612384
30036150,294.15,297.15,297.1391826593541
30036180,294.15,297.15,297.1389523399648
30036210,294.15,297.15,297.13872275360796
30036240,294.15,297.15,297.1384938977726
30036270,294.15,297.15,297.13826577166327
30036300,294.15,297.15,297.1380383760663
30036330,294.15,297.15,297.13781171320915
30036360,294.15,297.15,297.13758578661873
30036390,294.15,297.15,297.13736060098006
30036420,294.15,297.15,297.13713616200016
30036450,294.15,297.15,297.1369124762783
30036480,294.15,297.15,297.1366895511849
30036510,294.15,297.15,297.1364673947488
30036540,294.15,297.15,297.13624601555637
30036570,294.15,297.15,297.13602542265926
30036600,294.15,297.15,297.1358056254939
30036630,294.15,297.15,297.13558651115784
30036660,294.15,297.15,297.1353675975306
30036690,294.15,297.15,297.1351478822902
30036720,294.15,297.15,297.13492587319286
30036750,294.15,297.15,297.13469973205525
30036780,294.15,297.15,297.13446744264184
30036810,294.15,297.15,297.1342269509164
30036840,294.15,297.15,297.13397626562653
30036870,294.15,297.15,297.13371352660494
30036900,294.15,297.15,297.13343705353753
30036930,294.15,297.15,297.133145379691
30036960,294.15,297.15,297.13283727141095
30036990,294.15,297.15,297.1325117355037
30037020,294.15,297.15,297.1321680175658
30037050,294.15,297.15,297.1318055939955
30037080,294.15,297.15,297.131424159615
30037110,294.15,297.15,297.13102361218273
30037140,294.15,297.15,297.13060403474077
30037170,294.15,297.15,297.13016567658286
30037200,294.15,297.15,297.12970893353804
30037230,294.15,297.15,297.1292343281652
30037260,294.15,297.15,297.1287424903491
30037290,294.15,297.15,297.1282341386852
30037320,294.15,297.15,297.1277100629428
30037350,294.15,297.15,297.1271711078175
30037380,294.15,297.15,297.12661815811214
30037410,294.15,297.15,297.12605207057595
30037440,294.15,297.15,297.1254542266795
30037470,294.15,297.15,297.1247803402239
30037500,294.15,297.15,297.12403934008637
30037530,294.15,297.15,297.1232513952641
30037560,294.15,297.15,297.12243262943133
30037590,294.15,297.15,297.1215964459704
30037620,294.15,297.15,297.1207511928195
30037650,294.15,297.15,297.11990515595863
30037680,294.15,297.15,297.11906452559793
30037710,294.15,297.15,297.1182339620086
30037740,294.15,297.15,297.1174161730707
30037770,294.15,297.15,297.11661320985036
30037800,294.15,297.15,297.115826556372
30037830,294.15,297.15,297.11505710448057
30037860,294.15,297.15,297.11430522305244
30037890,294.15,297.15,297.1135708508027
30037920,294.15,297.15,297.1128535883467
30037950,294.15,297.15,297.11215278171983
30037980,294.15,297.15,297.11146759536354
30038010,294.15,297.15,297.11079707457253
30038040,294.15,297.15,297.1101401980536
30038070,294.15,297.15,297.10949592144414
30038100,294.15,297.15,297.1088632126864
30038130,294.15,297.15,297.10824108014265
30038160,294.15,297.15,297.10762859430866
30038190,294.15,297.15,297.10702490394334
30038220,294.15,297.15,297.1064292650466
30038250,294.15,297.15,297.1058412134587
30038280,294.15,297.15,297.105260575583
30038310,294.15,297.15,297.1046873083338
30038340,294.15,297.15,297.10412129195583
30038370,294.15,297.15,297.10356215132344
30038400,294.15,297.15,297.1030091381401
30038430,294.15,297.15,297.10246102549763
30038460,294.15,297.15,297.1019161166811
30038490,294.15,297.15,297.10137239491485
30038520,294.15,297.15,297.1008276873796
30038550,294.15,297.15,297.10027985304816
30038580,294.15,297.15,297.09972698753484
30038610,294.15,297.15,297.0991664481217
30038640,294.15,297.15,297.0985537072054
30038670,294.15,297.15,297.09783182096055
30038700,294.15,297.15,297.09702421968586
30038730,294.15,297.15,297.0961617714279
30038760,294.15,297.15,297.0952645948592
30038790,294.15,297.15,297.09434937385737
30038820,294.15,297.15,297.09343117181675
30038850,294.15,297.15,297.092521291644
30038880,294.15,297.15,297.09162845518233
30038910,294.15,297.15,297.09075970616834
30038940,294.15,297.15,297.0899202543606
30038970,294.15,297.15,297.0891138003955
30039000,294.15,297.15,297.08834282050435
30039030,294.15,297.15,297.0876087889329
30039060,294.15,297.15,297.08691235665844
30039090,294.15,297.15,297.0862535038416
30039120,294.15,297.15,297.08563167434124
30039150,294.15,297.15,297.0850458948854
30039180,294.15,297.15,297.08449487959075
30039210,294.15,297.15,297.08397712042387
30039240,294.15,297.15,297.08349096449564
30039270,294.15,297.15,297.08303467928084
30039300,294.15,297.15,297.08260650690517
30039330,294.15,297.15,297.08220311488463
30039360,294.15,297.15,297.08179740287426
30039390,294.15,297.15,297.0813639989703
30039420,294.15,297.15,297.0809143182813
30039450,294.15,297.15,297.0804594272927
30039480,294.15,297.15,297.08000848689056
30039510,294.15,297.15,297.0795691747092
30039540,294.15,297.15,297.07914688206665
30039570,294.15,297.15,297.0787450051789
30039600,294.15,297.15,297.07836635076876
30039630,294.15,297.15,297.0780136250365
30039660,294.15,297.15,297.0776888752767
30039690,294.15,297.15,297.0773934440774
30039720,294.15,297.15,297.077128106611
30039750,294.15,297.15,297.07689321143516
30039780,294.15,297.15,297.07668879982555
30039810,294.15,297.15,297.07651304429214
30039840,294.15,297.15,297.07635518256353
30039870,294.15,297.15,297.0762027493529
30039900,294.15,297.15,297.07605419056557
30039930,294.15,297.15,297.07591765662033
30039960,294.15,297.15,297.0757990785443
30039990,294.15,297.15,297.07570260170303
30040020,294.15,297.15,297.07563231980066
30040050,294.15,297.15,297.0755907752059
30040080,294.15,297.15,297.07558003563327
30040110,294.15,297.15,297.07560173735004
30040140,294.15,297.15,297.07565648080225
30040170,294.15,297.15,297.0757385868141
30040200,294.15,297.15,297.07584081602005
30040230,294.15,297.15,297.0759614537344
30040260,294.15,297.15,297.07610411896746
30040290,294.15,297.15,297.07627033469186
30040320,294.15,297.15,297.0764598548651
30040350,294.15,297.15,297.07667052225145
30040380,294.15,297.15,297.076898839965
30040410,294.15,297.15,297.07714058905253
30040440,294.15,297.15,297.07739186493217
30040470,294.15,297.15,297.0776483607568
30040500,294.15,297.15,297.07790606783965
30040530,294.15,297.15,297.07816160403246
30040560,294.15,297.15,297.0784121907691
30040590,294.15,297.15,297.0786554549605
30040620,294.15,297.15,297.07888930363407
30040650,294.15,297.15,297.0791118780301
30040680,294.15,297.15,297.0793213338074
30040710,294.15,297.15,297.07951657851527
30040740,294.15,297.15,297.07969638832515
30040770,294.15,297.15,297.0798597040146
30040800,294.15,297.15,297.0800056838121
30040830,294.15,297.15,297.0801336832351
30040860,294.15,297.15,297.08024322752027
30040890,294.15,297.15,297.0803339901735
30040920,294.15,297.15,297.08040577629146
30040950,294.15,297.15,297.0804586267075
30040980,294.15,297.15,297.08049282525093
30041010,294.15,297.15,297.0805087471036
30041040,294.15,297.15,297.0805067743111
30041070,294.15,297.15,297.0804872910822
30041100,294.15,297.15,297.08045068204274
30041130,294.15,297.15,297.0803973311143
30041160,294.15,297.15,297.08032762024584
30041190,294.15,297.15,297.08024192786837
30041220,294.15,297.15,297.08014062715836
30041250,294.15,297.15,297.08002408423164
30041280,294.15,297.15,297.0798926563758
30041310,294.15,297.15,297.0797466903966
30041340,294.15,297.15,297.0795865211322
30041370,294.15,297.15,297.079412470171
30041400,294.15,297.15,297.0792248447948
30041430,294.15,297.15,297.0790239371678
30041460,294.15,297.15,297.07881002378525
30041490,294.15,297.15,297.0785833651984
30041520,294.15,297.15,297.0783442060361
30041550,294.15,297.15,297.07809277534693
30041580,294.15,297.15,297.07782928729773
30041610,294.15,297.15,297.07755394227263
30041640,294.15,297.15,297.07726692843755
30041670,294.15,297.15,297.07696842385576
30041700,294.15,297.15,297.07665859927397
30041730,294.15,297.15,297.07633762174356
30041760,294.15,297.15,297.07600565930903
30041790,294.15,297.15,297.0756628870918
30041820,294.15,297.15,297.07530949524596
30041850,294.15,297.15,297.074945664898
30041880,294.15,297.15,297.0745715818099
30041910,294.15,297.15,297.0741875477045
30041940,294.15,297.15,297.0737940809115
30041970,294.15,297.15,297.07339199348945
30042000,294.15,297.15,297.0729824182786
30042030,294.15,297.15,297.0725668093835
30042060,294.15,297.15,297.07214700492534
30042090,294.15,297.15,297.0717256223365
30042120,294.15,297.15,297.0713073927289
30042150,294.15,297.15,297.0708909971232
30042180,294.15,297.15,297.0704464293235
30042210,294.15,297.15,297.0699549060045
30042240,294.15,297.15,297.06939582597676
30042270,294.15,297.15,297.0687596560809
30042300,294.15,297.15,297.06804079377406
30042330,294.15,297.15,297.0672354907731
30042360,294.15,297.15,297.06634199027604
30042390,294.15,297.15,297.06535967587905
30042420,294.15,297.15,297.06428845794534
30042450,294.15,297.15,297.06312870074026
30042480,294.15,297.15,297.06188092778865
30042510,294.15,297.15,297.06054578059525
30042540,294.15,297.15,297.05912380370387
30042570,294.15,297.15,297.0576154111307
30042600,294.15,297.15,297.0560207013994
30042630,294.15,297.15,297.0543394964789
30042660,294.15,297.15,297.05257125834265
30042690,294.15,297.15,297.05071496829777
30042720,294.15,297.15,297.0487690813094
30042750,294.15,297.15,297.0467315029598
30042780,294.15,297.15,297.04459955059275
30042810,294.15,297.15,297.0423699003418
30042840,294.15,297.15,297.0400385313645
30042870,294.15,297.15,297.0376006710996
30042900,294.15,297.15,297.03505073847185
30042930,294.15,297.15,297.0323822808301
30042960,294.15,297.15,297.02958790200506
30042990,294.15,297.15,297.02665917998814
30043020,294.15,297.15,297.0235865699073
30043050,294.15,297.15,297.02035930418486
30043080,294.15,297.15,297.0169652596681
30043110,294.15,297.15,297.01339081137183
30043140,294.15,297.15,297.00962066477416
30043170,294.15,297.15,297.0056376526234
30043200,294.15,297.15,297.0014225159387
30043230,294.15,297.15,296.9969536293878
30043260,294.15,297.15,296.99220668952586
30043290,294.15,297.15,296.98715436080255
30043320,294.15,297.15,296.9818023101592
30043350,294.15,297.15,296.9762101040497
30043380,294.15,297.15,296.97039955650666
30043410,294.15,297.15,296.96438872554245
30043440,294.15,297.15,296.958194202041
30043470,294.15,297.15,296.9518312701942
30043500,294.15,297.15,296.9453140440584
30043530,294.15,297.15,296.9386555305528
30043560,294.15,297.15,296.9318677438364
30043590,294.15,297.15,296.92496175785544
30043620,294.15,297.15,296.91794778475753
30043650,294.15,297.15,296.9108352540498
30043680,294.15,297.15,296.90363286730553
30043710,294.15,297.15,296.89634865389326
30043740,294.15,297.15,296.88899002363536
30043770,294.15,297.15,296.88156382032633
30043800,294.15,297.15,296.8740763596175
30043830,294.15,297.15,296.8665334738188
30043860,294.15,297.15,296.8589405322408
30043890,294.15,297.15,296.85130246132053
30043920,294.15,297.15,296.8436237740078
30043950,294.15,297.15,296.8359086077788
30043980,294.15,297.15,296.8281607598847
30044010,294.15,297.15,296.82038371620513
30044040,294.15,297.15,296.81258067564164
30044070,294.15,297.15,296.8047545724802
30044100,294.15,297.15,296.79690809775025
30044130,294.15,297.15,296.7890437193865
30044160,294.15,297.15,296.78116370075315
30044190,294.15,297.15,296.7732701174342
30044220,294.15,297.15,296.76536487250024
30044250,294.15,297.15,296.75744971051165
30044280,294.15,297.15,296.7495262304175
30044310,294.15,297.15,296.74159589742493
30044340,294.15,297.15,296.733660053893
30044370,294.15,297.15,296.72571992932035
30044400,294.15,297.15,296.7177766495051
30044430,294.15,297.15,296.70983124495376
30044460,294.15,297.15,296.7018846586018
30044490,294.15,297.15,296.6939377529022
30044520,294.15,297.15,296.68599131633255
30044550,294.15,297.15,296.6780460693685
30044580,294.15,297.15,296.6701026699672
30044610,294.15,297.15,296.66216171860214
30044640,294.15,297.15,296.65422376288655
30044670,294.15,297.15,296.6462893018191
30044700,294.15,297.15,296.6383587896824
30044730,294.15,297.15,296.6304326396246
30044760,294.15,297.15,296.6225112269483
30044790,294.15,297.15,296.61459489213263
30044820,294.15,297.15,296.6066839436094
30044850,294.15,297.15,296.5987786603143
30044880,294.15,297.15,296.5908792940311
30044910,294.15,297.15,296.5829860715469
30044940,294.15,297.15,296.5750991966328
30044970,294.15,297.15,296.56721885186505
30045000,294.15,297.15,296.5593452003001
30045030,294.15,297.15,296.55147838701436
30045060,294.15,297.15,296.5436185405217
30045090,294.15,297.15,296.53576577407665
30045120,294.15,297.15,296.52792018687387
30045150,294.15,297.15,296.52008186515275
30045180,294.15,297.15,296.51225088321354
30045210,294.15,297.15,296.5044273043533
30045240,294.15,297.15,296.4966111817282
30045270,294.15,297.15,296.4888025591473
30045300,294.15,297.15,296.4810014718046
30045330,294.15,297.15,296.473207946953
30045360,294.15,297.15,296.46542200452654
30045390,294.15,297.15,296.4576436577134
30045420,294.15,297.15,296.44987291348457
30045450,294.15,297.15,296.44210977308194
30045480,294.15,297.15,296.4343542324683
30045510,294.15,297.15,296.42660628274314
30045540,294.15,297.15,296.41886591052616
30045570,294.15,297.15,296.4111330983117
30045600,294.15,297.15,296.4034078247963
30045630,288.15,303.15,296.3246852557679
30045660,288.15,303.15,296.2508968843522
30045690,288.15,303.15,296.18165823078095
30045720,288.15,303.15,296.11660436454486
30045750,288.15,303.15,296.0553946977775
30045780,288.15,303.15,295.9977143951607
30045810,288.15,303.15,295.9432741428791
30045840,288.15,303.15,295.89180863297423
30045870,288.15,303.15,295.84307490027027
30045900,288.15,303.15,295.7968498662764
30045930,288.15,303.15,295.7529277817481
30045960,288.15,303.15,295.71111431440056
30045990,288.15,303.15,295.6712377966188
30046020,288.15,303.15,295.63317107100664
30046050,288.15,303.15,295.5968062662388
30046080,288.15,303.15,295.5620173105653
30046110,288.15,303.15,295.5286919089815
30046140,288.15,303.15,295.4967240344693
30046170,288.15,303.15,295.4660188223024
30046200,288.15,303.15,295.4364991251342
30046230,288.15,303.15,295.408103960914
30046260,288.15,303.15,295.38076775498985
30046290,288.15,303.15,295.3544245934085
30046320,288.15,303.15,295.3290139288065
30046350,288.15,303.15,295.30447926133274
30046380,288.15,303.15,295.2807666678867
30046410,288.15,303.15,295.2578265702876
30046440,288.15,303.15,295.23561179308285
30046470,288.15,303.15,295.2140779497844
30046500,288.15,303.15,295.19318356543965
30046530,288.15,303.15,295.17288980989383
30046560,288.15,303.15,295.1531602462738
30046590,288.15,303.15,295.13396061245334
30046620,288.15,303.15,295.11525861126455
30046650,288.15,303.15,295.09702367316567
30046680,288.15,303.15,295.07922661502107
30046710,288.15,303.15,295.0618388118029
30046740,288.15,303.15,295.0448332768988
30046770,288.15,303.15,295.0281914121887
30046800,288.15,303.15,295.0118979946648
30046830,288.15,303.15,294.9959381248204
30046860,288.15,303.15,294.98029658730366
30046890,288.15,303.15,294.96495814441124
30046920,288.15,303.15,294.9499079014281
30046950,288.15,303.15,294.9351315124391
30046980,288.15,303.15,294.92061525466755
30047010,288.15,303.15,294.90634603935115
30047040,288.15,303.15,294.8923114010486
30047070,288.15,303.15,294.87849948157657
30047100,288.15,303.15,294.8648990124016
30047130,288.15,303.15,294.8514992957149
30047160,288.15,303.15,294.83829018415497
30047190,288.15,303.15,294.8252620594711
30047220,288.15,303.15,294.8124058105712
30047250,288.15,303.15,294.799712811361
30047280,288.15,303.15,294.7871748986788
30047310,288.15,303.15,294.77478435053547
30047340,288.15,303.15,294.76253386480454
30047370,288.15,303.15,294.75041653846154
30047400,288.15,303.15,294.73842584744364
30047430,288.15,303.15,294.7265556271778
30047460,288.15,303.15,294.7148000538118
30047490,288.15,303.15,294.7031536261668
30047520,288.15,303.15,294.69161114842245
30047550,288.15,303.15,294.68016771353615
30047580,288.15,303.15,294.6688186873929
30047610,288.15,303.15,294.65755969327586
30047640,288.15,303.15,294.64638659843826
30047670,288.15,303.15,294.6352954997857
30047700,288.15,303.15,294.62428271070934
30047730,288.15,303.15,294.6133447487254
30047760,288.15,303.15,294.6024783237528
30047790,288.15,303.15,294.59168032697943
30047820,288.15,303.15,294.5809478202979
30047850,288.15,303.15,294.5702780263009
30047880,288.15,303.15,294.5596683188153
30047910,288.15,303.15,294.54911621395604
30047940,288.15,303.15,294.5386193616745
30047970,288.15,303.15,294.52817553777965
30048000,288.15,303.15,294.5177826364093
30048030,288.15,303.15,294.5074386629296
30048060,288.15,303.15,294.4971417272414
30048090,288.15,303.15,294.48689003747353
30048120,288.15,303.15,294.47668189404334
30048150,288.15,303.15,294.46651568406406
30048180,288.15,303.15,294.45638987608294
30048210,288.15,303.15,294.44630301512973
30048240,288.15,303.15,294.4362537180614
30048270,288.15,303.15,294.42624066918444
30048300,288.15,303.15,294.41626261614107
30048330,288.15,303.15,294.4063183660435
30048360,288.15,303.15,294.3964067818426
30048390,288.15,303.15,294.3865267789179
30048420,288.15,303.15,294.3766773218754
30048450,288.15,303.15,294.36685742154145
30048480,288.15,303.15,294.357066132142
30048510,288.15,303.15,294.34730254865514
30048540,288.15,303.15,294.33756580432686
30048570,288.15,303.15,294.3278550683415
30048600,288.15,303.15,294.3181695436357
30048630,288.15,303.15,294.3085084648494
30048660,288.15,303.15,294.29887109640316
30048690,288.15,303.15,294.28925673069625
30048720,288.15,303.15,294.2796646864171
30048750,288.15,303.15,294.2700943069593
30048780,288.15,303.15,294.26054495893675
30048810,288.15,303.15,294.2510160307919
